order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2023-107809,2022-09-27,2022-10-02,First Class,CG-10357,Customer_732,Corporate,United States,Houston,Arizona,South,FUR-TAB-10524,Furniture,Tables,Tables Model 47,1222.76,7,0.0,406.43
CA-2023-107810,2021-02-20,2021-02-23,First Class,CG-10642,Customer_198,Home Office,United States,Los Angeles,Texas,West,TEC-PHO-10881,Technology,Phones,Phones Model 39,575.24,1,0.2,36.61
CA-2023-107811,2022-04-02,2022-04-07,Second Class,CG-10683,Customer_465,Corporate,United States,Phoenix,California,South,FUR-BOO-10938,Furniture,Bookcases,Bookcases Model 38,953.04,1,0.1,92.96
CA-2023-107812,2023-10-25,2023-10-31,Same Day,CG-10414,Customer_132,Home Office,United States,Chicago,Arizona,West,TEC-PHO-10739,Technology,Phones,Phones Model 31,203.85,10,0.0,-26.65
CA-2023-107813,2021-01-20,2021-01-21,First Class,CG-10018,Customer_595,Consumer,United States,Phoenix,Arizona,South,TEC-ACC-10793,Technology,Accessories,Accessories Model 33,198.15,1,0.0,73.4
CA-2023-107814,2022-05-07,2022-05-10,Standard Class,CG-10644,Customer_587,Home Office,United States,Seattle,Washington,South,OFF-STO-10819,Office Supplies,Storage,Storage Model 43,1213.35,3,0.5,-96.51
CA-2023-107815,2022-07-12,2022-07-15,Second Class,CG-10292,Customer_560,Consumer,United States,New York,Texas,East,OFF-BIN-10947,Office Supplies,Binders,Binders Model 23,1739.53,10,0.5,604.25
CA-2023-107816,2022-09-02,2022-09-06,Same Day,CG-10419,Customer_652,Corporate,United States,Seattle,Washington,Central,OFF-ENV-10736,Office Supplies,Envelopes,Envelopes Model 15,471.81,5,0.0,151.41
CA-2023-107817,2021-08-14,2021-08-15,Same Day,CG-10060,Customer_82,Home Office,United States,New York,Arizona,West,OFF-PAP-10231,Office Supplies,Paper,Paper Model 18,1785.06,8,0.0,-224.93
CA-2023-107818,2023-05-04,2023-05-08,Same Day,CG-10084,Customer_606,Corporate,United States,Los Angeles,Illinois,South,TEC-MAC-10808,Technology,Machines,Machines Model 39,673.47,10,0.0,-62.16
CA-2023-107819,2023-08-25,2023-09-01,Standard Class,CG-10115,Customer_347,Corporate,United States,New York,New York,West,OFF-FAS-10224,Office Supplies,Fasteners,Fasteners Model 18,1045.36,5,0.0,207.66
CA-2023-107820,2023-03-29,2023-03-31,First Class,CG-10720,Customer_424,Corporate,United States,Phoenix,New York,East,TEC-MAC-10541,Technology,Machines,Machines Model 5,1541.33,1,0.0,-56.93
CA-2023-107821,2022-09-30,2022-10-02,Standard Class,CG-10104,Customer_212,Consumer,United States,New York,Texas,East,OFF-FAS-10958,Office Supplies,Fasteners,Fasteners Model 50,1649.25,3,0.0,-226.21
CA-2023-107822,2023-03-03,2023-03-07,Second Class,CG-10207,Customer_622,Consumer,United States,Chicago,Arizona,Central,TEC-PHO-10418,Technology,Phones,Phones Model 8,1888.31,5,0.4,189.91
CA-2023-107823,2023-11-21,2023-11-27,First Class,CG-10752,Customer_61,Corporate,United States,Los Angeles,Illinois,South,FUR-TAB-10936,Furniture,Tables,Tables Model 20,1807.92,10,0.0,361.89
CA-2023-107824,2023-06-26,2023-06-29,Second Class,CG-10346,Customer_614,Corporate,United States,Chicago,Illinois,South,TEC-PHO-10911,Technology,Phones,Phones Model 11,1388.66,6,0.3,-37.37
CA-2023-107825,2023-02-11,2023-02-15,Same Day,CG-10701,Customer_395,Home Office,United States,New York,Texas,East,OFF-SUP-10233,Office Supplies,Supplies,Supplies Model 10,1363.41,4,0.0,-66.66
CA-2023-107826,2022-03-16,2022-03-22,Same Day,CG-10587,Customer_265,Consumer,United States,Seattle,Texas,East,FUR-BOO-10030,Furniture,Bookcases,Bookcases Model 34,105.62,5,0.0,10.64
CA-2023-107827,2021-10-26,2021-11-01,Same Day,CG-10095,Customer_87,Consumer,United States,Los Angeles,Texas,West,FUR-CHA-10208,Furniture,Chairs,Chairs Model 15,1279.21,9,0.5,66.87
CA-2023-107828,2023-04-16,2023-04-20,Second Class,CG-10080,Customer_756,Corporate,United States,Chicago,Arizona,Central,OFF-STO-10846,Office Supplies,Storage,Storage Model 33,1497.68,1,0.0,491.46
CA-2023-107829,2021-08-03,2021-08-08,Second Class,CG-10218,Customer_546,Consumer,United States,Chicago,Texas,Central,FUR-TAB-10814,Furniture,Tables,Tables Model 6,1760.95,4,0.2,-166.37
CA-2023-107830,2021-08-17,2021-08-18,Second Class,CG-10034,Customer_232,Consumer,United States,Phoenix,New York,East,FUR-CHA-10172,Furniture,Chairs,Chairs Model 25,987.55,7,0.1,-134.23
CA-2023-107831,2022-10-07,2022-10-13,Standard Class,CG-10082,Customer_695,Home Office,United States,Chicago,Illinois,East,OFF-BIN-10202,Office Supplies,Binders,Binders Model 34,931.47,2,0.5,56.23
CA-2023-107832,2023-02-14,2023-02-15,Same Day,CG-10132,Customer_599,Home Office,United States,New York,Washington,Central,OFF-LAB-10095,Office Supplies,Labels,Labels Model 3,241.42,5,0.0,39.35
CA-2023-107833,2021-09-20,2021-09-23,Same Day,CG-10570,Customer_46,Consumer,United States,Seattle,Texas,Central,OFF-FAS-10560,Office Supplies,Fasteners,Fasteners Model 2,540.04,5,0.0,69.71
CA-2023-107834,2021-04-19,2021-04-24,First Class,CG-10012,Customer_232,Corporate,United States,Seattle,Washington,Central,FUR-BOO-10056,Furniture,Bookcases,Bookcases Model 24,59.79,10,0.0,-7.05
CA-2023-107835,2021-04-28,2021-04-29,First Class,CG-10632,Customer_49,Home Office,United States,Los Angeles,Washington,South,TEC-PHO-10928,Technology,Phones,Phones Model 37,671.56,6,0.3,121.91
CA-2023-107836,2023-07-25,2023-07-29,Standard Class,CG-10139,Customer_506,Corporate,United States,Seattle,New York,South,OFF-PAP-10463,Office Supplies,Paper,Paper Model 26,562.52,7,0.1,54.49
CA-2023-107837,2022-08-09,2022-08-14,First Class,CG-10106,Customer_139,Home Office,United States,Los Angeles,California,East,FUR-CHA-10482,Furniture,Chairs,Chairs Model 44,482.53,6,0.1,-63.42
CA-2023-107838,2023-03-27,2023-04-02,First Class,CG-10081,Customer_325,Consumer,United States,Phoenix,Arizona,East,FUR-TAB-10773,Furniture,Tables,Tables Model 28,595.41,3,0.3,229.04
CA-2023-107839,2023-09-03,2023-09-07,Standard Class,CG-10688,Customer_207,Home Office,United States,Los Angeles,Texas,East,FUR-TAB-10898,Furniture,Tables,Tables Model 41,485.74,2,0.0,159.19
CA-2023-107840,2021-02-26,2021-03-05,First Class,CG-10675,Customer_67,Consumer,United States,Chicago,Arizona,East,FUR-BOO-10950,Furniture,Bookcases,Bookcases Model 48,441.91,4,0.4,-7.17
CA-2023-107841,2022-11-03,2022-11-07,Same Day,CG-10173,Customer_666,Consumer,United States,Chicago,New York,East,TEC-COP-10939,Technology,Copiers,Copiers Model 6,928.15,8,0.5,-18.99
CA-2023-107842,2022-12-27,2023-01-01,First Class,CG-10682,Customer_207,Consumer,United States,Phoenix,California,South,FUR-CHA-10394,Furniture,Chairs,Chairs Model 42,1536.53,1,0.0,344.85
CA-2023-107843,2022-03-04,2022-03-07,Second Class,CG-10268,Customer_471,Consumer,United States,Phoenix,Arizona,Central,TEC-PHO-10946,Technology,Phones,Phones Model 24,1100.93,8,0.0,339.55
CA-2023-107844,2021-12-25,2021-12-31,Same Day,CG-10749,Customer_175,Consumer,United States,New York,Texas,East,OFF-STO-10065,Office Supplies,Storage,Storage Model 23,802.06,8,0.0,93.78
CA-2023-107845,2023-02-14,2023-02-20,Same Day,CG-10556,Customer_269,Consumer,United States,Phoenix,Washington,Central,OFF-FAS-10212,Office Supplies,Fasteners,Fasteners Model 38,1947.4,1,0.5,493.76
CA-2023-107846,2021-06-29,2021-06-30,Same Day,CG-10720,Customer_524,Consumer,United States,Seattle,New York,Central,TEC-COP-10486,Technology,Copiers,Copiers Model 12,811.8,9,0.2,247.57
CA-2023-107847,2023-12-08,2023-12-13,First Class,CG-10203,Customer_483,Corporate,United States,Chicago,California,Central,OFF-ENV-10139,Office Supplies,Envelopes,Envelopes Model 25,1003.69,2,0.4,178.2
CA-2023-107848,2021-03-23,2021-03-28,Second Class,CG-10375,Customer_696,Consumer,United States,Houston,Texas,East,OFF-STO-10675,Office Supplies,Storage,Storage Model 45,1217.95,6,0.1,254.64
CA-2023-107849,2023-07-13,2023-07-14,Same Day,CG-10067,Customer_745,Consumer,United States,Seattle,Illinois,West,TEC-ACC-10296,Technology,Accessories,Accessories Model 20,963.47,10,0.0,301.93
CA-2023-107850,2023-03-15,2023-03-21,Standard Class,CG-10247,Customer_393,Consumer,United States,Phoenix,Arizona,South,FUR-TAB-10840,Furniture,Tables,Tables Model 48,831.52,6,0.2,-85.61
CA-2023-107851,2021-07-01,2021-07-04,Same Day,CG-10295,Customer_315,Corporate,United States,Los Angeles,Arizona,South,TEC-COP-10025,Technology,Copiers,Copiers Model 42,165.54,5,0.2,9.99
CA-2023-107852,2021-12-10,2021-12-12,Standard Class,CG-10020,Customer_389,Corporate,United States,Chicago,Illinois,East,OFF-ENV-10656,Office Supplies,Envelopes,Envelopes Model 11,231.0,6,0.0,33.4
CA-2023-107853,2023-10-17,2023-10-24,Second Class,CG-10166,Customer_580,Consumer,United States,Chicago,Texas,East,OFF-BIN-10868,Office Supplies,Binders,Binders Model 44,803.86,2,0.2,130.92
CA-2023-107854,2021-04-24,2021-04-28,Second Class,CG-10422,Customer_171,Consumer,United States,Houston,Texas,South,TEC-ACC-10696,Technology,Accessories,Accessories Model 42,1380.2,7,0.5,-128.37
CA-2023-107855,2021-05-14,2021-05-15,Second Class,CG-10372,Customer_89,Home Office,United States,Seattle,Texas,West,FUR-FUR-10132,Furniture,Furnishings,Furnishings Model 45,263.13,2,0.2,60.4
CA-2023-107856,2021-06-10,2021-06-13,Second Class,CG-10363,Customer_203,Consumer,United States,Phoenix,Illinois,Central,TEC-ACC-10957,Technology,Accessories,Accessories Model 31,177.49,6,0.2,64.12
CA-2023-107857,2021-02-17,2021-02-22,First Class,CG-10023,Customer_294,Corporate,United States,Seattle,Texas,Central,FUR-BOO-10471,Furniture,Bookcases,Bookcases Model 21,1405.97,7,0.2,-217.46
CA-2023-107858,2021-09-25,2021-09-27,Second Class,CG-10491,Customer_722,Corporate,United States,Chicago,New York,South,FUR-BOO-10175,Furniture,Bookcases,Bookcases Model 27,30.64,2,0.0,5.96
CA-2023-107859,2023-09-14,2023-09-15,Same Day,CG-10664,Customer_30,Consumer,United States,Los Angeles,Texas,Central,OFF-PAP-10808,Office Supplies,Paper,Paper Model 22,318.13,3,0.0,99.29
CA-2023-107860,2022-05-25,2022-05-27,Second Class,CG-10115,Customer_592,Consumer,United States,Los Angeles,California,West,TEC-ACC-10719,Technology,Accessories,Accessories Model 31,463.33,6,0.0,163.78
CA-2023-107861,2023-02-28,2023-03-07,Same Day,CG-10214,Customer_308,Consumer,United States,Los Angeles,New York,South,FUR-FUR-10534,Furniture,Furnishings,Furnishings Model 8,1752.46,7,0.2,528.67
CA-2023-107862,2023-01-03,2023-01-06,Same Day,CG-10235,Customer_767,Corporate,United States,New York,California,South,FUR-BOO-10868,Furniture,Bookcases,Bookcases Model 7,1424.4,9,0.0,177.23
CA-2023-107863,2022-01-31,2022-02-05,Standard Class,CG-10396,Customer_485,Corporate,United States,Chicago,Illinois,West,FUR-FUR-10765,Furniture,Furnishings,Furnishings Model 39,1061.85,4,0.3,-175.03
CA-2023-107864,2023-08-26,2023-09-02,First Class,CG-10433,Customer_71,Corporate,United States,New York,Texas,West,TEC-MAC-10226,Technology,Machines,Machines Model 20,1939.0,7,0.0,87.71
CA-2023-107865,2021-06-30,2021-07-05,Standard Class,CG-10543,Customer_687,Corporate,United States,Los Angeles,Washington,East,FUR-CHA-10533,Furniture,Chairs,Chairs Model 31,1535.73,7,0.0,214.81
CA-2023-107866,2023-07-07,2023-07-14,Standard Class,CG-10512,Customer_587,Consumer,United States,Houston,New York,South,OFF-BIN-10620,Office Supplies,Binders,Binders Model 33,1750.34,2,0.0,-315.65
CA-2023-107867,2023-08-15,2023-08-16,First Class,CG-10072,Customer_593,Home Office,United States,New York,Illinois,West,OFF-STO-10959,Office Supplies,Storage,Storage Model 39,57.15,3,0.2,18.01
CA-2023-107868,2023-05-03,2023-05-08,Standard Class,CG-10472,Customer_755,Home Office,United States,Houston,Texas,South,FUR-CHA-10473,Furniture,Chairs,Chairs Model 43,923.02,5,0.4,284.42
CA-2023-107869,2021-07-01,2021-07-07,Second Class,CG-10395,Customer_464,Corporate,United States,Phoenix,Washington,West,TEC-PHO-10243,Technology,Phones,Phones Model 26,1012.05,3,0.2,398.07
CA-2023-107870,2021-02-16,2021-02-17,Standard Class,CG-10308,Customer_770,Corporate,United States,Phoenix,Illinois,Central,FUR-TAB-10676,Furniture,Tables,Tables Model 50,1146.68,10,0.4,18.71
CA-2023-107871,2023-11-16,2023-11-19,Same Day,CG-10068,Customer_694,Corporate,United States,Houston,New York,Central,OFF-SUP-10138,Office Supplies,Supplies,Supplies Model 46,78.49,2,0.4,-7.31
CA-2023-107872,2023-11-30,2023-12-01,Second Class,CG-10628,Customer_283,Consumer,United States,Los Angeles,New York,Central,FUR-TAB-10872,Furniture,Tables,Tables Model 1,357.97,6,0.0,32.46
CA-2023-107873,2022-06-03,2022-06-10,Second Class,CG-10635,Customer_559,Corporate,United States,New York,Texas,East,OFF-PAP-10560,Office Supplies,Paper,Paper Model 36,1983.34,6,0.3,-377.05
CA-2023-107874,2022-10-05,2022-10-12,Same Day,CG-10495,Customer_684,Home Office,United States,New York,Washington,Central,FUR-TAB-10319,Furniture,Tables,Tables Model 40,1973.38,5,0.0,0.38
CA-2023-107875,2021-08-13,2021-08-16,Second Class,CG-10364,Customer_571,Home Office,United States,Chicago,Washington,West,OFF-LAB-10234,Office Supplies,Labels,Labels Model 13,636.5,9,0.0,61.86
CA-2023-107876,2022-10-14,2022-10-20,First Class,CG-10497,Customer_355,Corporate,United States,Seattle,Arizona,Central,OFF-FAS-10099,Office Supplies,Fasteners,Fasteners Model 16,1868.96,10,0.2,669.76
CA-2023-107877,2023-02-14,2023-02-21,First Class,CG-10157,Customer_635,Consumer,United States,Los Angeles,New York,Central,TEC-ACC-10414,Technology,Accessories,Accessories Model 5,41.75,5,0.2,-2.63
CA-2023-107878,2022-12-23,2022-12-25,Standard Class,CG-10003,Customer_149,Home Office,United States,Chicago,Washington,East,TEC-PHO-10477,Technology,Phones,Phones Model 27,980.74,8,0.5,-72.21
CA-2023-107879,2021-03-15,2021-03-17,Same Day,CG-10170,Customer_659,Consumer,United States,New York,New York,East,OFF-ENV-10897,Office Supplies,Envelopes,Envelopes Model 12,1251.67,9,0.3,275.76
CA-2023-107880,2021-06-30,2021-07-03,First Class,CG-10361,Customer_648,Corporate,United States,Seattle,Washington,East,FUR-BOO-10915,Furniture,Bookcases,Bookcases Model 19,418.99,4,0.3,-29.85
CA-2023-107881,2021-02-03,2021-02-10,Second Class,CG-10521,Customer_275,Corporate,United States,New York,Texas,West,TEC-ACC-10745,Technology,Accessories,Accessories Model 27,462.46,9,0.1,-29.43
CA-2023-107882,2022-10-06,2022-10-12,Same Day,CG-10441,Customer_594,Corporate,United States,New York,Washington,South,TEC-COP-10880,Technology,Copiers,Copiers Model 30,1025.05,5,0.3,257.11
CA-2023-107883,2022-12-27,2022-12-28,Second Class,CG-10176,Customer_614,Home Office,United States,Chicago,New York,South,TEC-COP-10616,Technology,Copiers,Copiers Model 18,211.08,2,0.5,-32.57
CA-2023-107884,2023-01-09,2023-01-16,Standard Class,CG-10712,Customer_296,Corporate,United States,Los Angeles,California,West,OFF-ENV-10169,Office Supplies,Envelopes,Envelopes Model 46,1317.65,9,0.0,447.5
CA-2023-107885,2023-12-20,2023-12-24,Standard Class,CG-10596,Customer_385,Home Office,United States,Los Angeles,Washington,South,TEC-PHO-10177,Technology,Phones,Phones Model 6,908.64,6,0.2,37.53
CA-2023-107886,2023-12-22,2023-12-25,Second Class,CG-10790,Customer_37,Home Office,United States,Chicago,Arizona,West,OFF-LAB-10332,Office Supplies,Labels,Labels Model 12,303.69,5,0.3,-47.71
CA-2023-107887,2021-03-14,2021-03-18,Same Day,CG-10008,Customer_59,Consumer,United States,Chicago,Texas,East,FUR-CHA-10085,Furniture,Chairs,Chairs Model 49,395.71,4,0.1,53.36
CA-2023-107888,2023-02-07,2023-02-14,Second Class,CG-10354,Customer_705,Home Office,United States,Chicago,New York,South,FUR-CHA-10645,Furniture,Chairs,Chairs Model 44,1848.25,1,0.2,43.79
CA-2023-107889,2022-12-27,2023-01-03,Same Day,CG-10539,Customer_272,Corporate,United States,Los Angeles,California,South,OFF-STO-10869,Office Supplies,Storage,Storage Model 23,251.96,6,0.2,25.12
CA-2023-107890,2021-05-23,2021-05-24,Standard Class,CG-10755,Customer_480,Corporate,United States,Chicago,Arizona,South,FUR-FUR-10943,Furniture,Furnishings,Furnishings Model 46,628.68,9,0.1,-76.75
CA-2023-107891,2022-04-15,2022-04-17,Standard Class,CG-10496,Customer_448,Home Office,United States,Chicago,California,West,FUR-CHA-10854,Furniture,Chairs,Chairs Model 18,624.15,3,0.0,-88.55
CA-2023-107892,2021-02-16,2021-02-23,First Class,CG-10269,Customer_692,Corporate,United States,Phoenix,New York,Central,TEC-COP-10380,Technology,Copiers,Copiers Model 9,1688.02,2,0.1,492.97
CA-2023-107893,2022-04-23,2022-04-30,First Class,CG-10168,Customer_548,Consumer,United States,Phoenix,Texas,West,FUR-BOO-10021,Furniture,Bookcases,Bookcases Model 50,846.62,2,0.2,82.13
CA-2023-107894,2022-08-29,2022-08-31,First Class,CG-10226,Customer_258,Corporate,United States,Phoenix,California,West,FUR-BOO-10481,Furniture,Bookcases,Bookcases Model 36,448.46,8,0.0,-4.99
CA-2023-107895,2021-11-07,2021-11-08,Standard Class,CG-10659,Customer_243,Home Office,United States,Houston,Arizona,West,OFF-BIN-10582,Office Supplies,Binders,Binders Model 36,138.84,9,0.3,-21.92
CA-2023-107896,2022-02-13,2022-02-19,First Class,CG-10542,Customer_222,Corporate,United States,Seattle,Texas,West,FUR-BOO-10296,Furniture,Bookcases,Bookcases Model 22,964.52,5,0.3,-49.4
CA-2023-107897,2021-07-16,2021-07-21,Standard Class,CG-10060,Customer_473,Consumer,United States,New York,New York,West,TEC-COP-10435,Technology,Copiers,Copiers Model 40,628.5,1,0.1,69.2
CA-2023-107898,2023-01-23,2023-01-24,First Class,CG-10718,Customer_32,Corporate,United States,Chicago,Illinois,Central,TEC-MAC-10249,Technology,Machines,Machines Model 50,1730.28,8,0.3,572.28
CA-2023-107899,2022-02-21,2022-02-24,Standard Class,CG-10156,Customer_354,Home Office,United States,Chicago,Arizona,West,OFF-APP-10344,Office Supplies,Appliances,Appliances Model 26,784.58,5,0.0,-83.43
CA-2023-107900,2023-08-24,2023-08-28,Standard Class,CG-10261,Customer_587,Home Office,United States,Los Angeles,Illinois,South,FUR-BOO-10495,Furniture,Bookcases,Bookcases Model 24,1517.61,9,0.4,445.28
CA-2023-107901,2022-02-08,2022-02-09,Same Day,CG-10277,Customer_505,Home Office,United States,New York,Arizona,East,FUR-TAB-10645,Furniture,Tables,Tables Model 19,1441.02,4,0.2,469.06
CA-2023-107902,2023-06-14,2023-06-17,Second Class,CG-10376,Customer_419,Consumer,United States,Chicago,New York,Central,FUR-BOO-10387,Furniture,Bookcases,Bookcases Model 19,942.78,5,0.0,-154.83
CA-2023-107903,2021-01-22,2021-01-29,Same Day,CG-10044,Customer_543,Corporate,United States,Los Angeles,California,West,TEC-COP-10129,Technology,Copiers,Copiers Model 40,1346.71,1,0.5,173.16
CA-2023-107904,2022-03-29,2022-04-01,Same Day,CG-10170,Customer_211,Home Office,United States,Houston,Washington,East,OFF-ART-10392,Office Supplies,Art,Art Model 23,1283.03,1,0.0,-247.07
CA-2023-107905,2022-04-28,2022-04-29,Standard Class,CG-10354,Customer_496,Consumer,United States,Los Angeles,Washington,South,FUR-BOO-10586,Furniture,Bookcases,Bookcases Model 43,71.35,1,0.2,8.75
CA-2023-107906,2023-03-30,2023-04-04,First Class,CG-10511,Customer_565,Corporate,United States,Houston,Texas,East,OFF-APP-10101,Office Supplies,Appliances,Appliances Model 14,1663.57,1,0.0,457.97
CA-2023-107907,2023-04-06,2023-04-08,Standard Class,CG-10109,Customer_451,Consumer,United States,Chicago,New York,West,OFF-FAS-10217,Office Supplies,Fasteners,Fasteners Model 32,824.28,1,0.1,154.54
CA-2023-107908,2023-10-06,2023-10-09,Standard Class,CG-10653,Customer_268,Home Office,United States,Phoenix,Illinois,Central,OFF-SUP-10972,Office Supplies,Supplies,Supplies Model 36,1595.29,2,0.5,-184.95
CA-2023-107909,2022-05-10,2022-05-15,First Class,CG-10414,Customer_504,Home Office,United States,Phoenix,Washington,Central,OFF-ART-10240,Office Supplies,Art,Art Model 1,1445.06,4,0.4,570.86
CA-2023-107910,2022-02-08,2022-02-12,Standard Class,CG-10688,Customer_600,Home Office,United States,Chicago,Illinois,West,FUR-BOO-10299,Furniture,Bookcases,Bookcases Model 33,1060.14,5,0.3,347.99
CA-2023-107911,2022-02-27,2022-03-03,Standard Class,CG-10642,Customer_288,Consumer,United States,Los Angeles,New York,West,FUR-CHA-10178,Furniture,Chairs,Chairs Model 46,682.08,10,0.5,-7.75
CA-2023-107912,2022-06-17,2022-06-24,Second Class,CG-10716,Customer_279,Corporate,United States,Chicago,New York,Central,TEC-PHO-10440,Technology,Phones,Phones Model 22,1976.28,4,0.5,-190.44
CA-2023-107913,2022-12-08,2022-12-14,Standard Class,CG-10661,Customer_151,Home Office,United States,Houston,Texas,West,TEC-COP-10558,Technology,Copiers,Copiers Model 8,1625.36,4,0.2,58.25
CA-2023-107914,2023-10-30,2023-11-01,Second Class,CG-10531,Customer_259,Corporate,United States,Seattle,Washington,East,FUR-FUR-10090,Furniture,Furnishings,Furnishings Model 31,462.62,7,0.3,-50.09
CA-2023-107915,2022-03-23,2022-03-27,Standard Class,CG-10767,Customer_94,Home Office,United States,Phoenix,New York,West,FUR-FUR-10450,Furniture,Furnishings,Furnishings Model 20,43.85,3,0.5,10.43
CA-2023-107916,2023-04-03,2023-04-07,First Class,CG-10312,Customer_728,Home Office,United States,Houston,Washington,South,TEC-MAC-10831,Technology,Machines,Machines Model 31,1362.7,5,0.1,-157.02
CA-2023-107917,2021-08-16,2021-08-22,Second Class,CG-10215,Customer_119,Home Office,United States,Seattle,Arizona,West,OFF-FAS-10742,Office Supplies,Fasteners,Fasteners Model 7,1655.19,7,0.0,622.94
CA-2023-107918,2021-10-19,2021-10-22,Second Class,CG-10769,Customer_15,Corporate,United States,Phoenix,Texas,East,TEC-COP-10366,Technology,Copiers,Copiers Model 4,1907.81,6,0.4,148.16
CA-2023-107919,2021-08-05,2021-08-09,Second Class,CG-10393,Customer_55,Corporate,United States,Phoenix,Arizona,Central,TEC-ACC-10921,Technology,Accessories,Accessories Model 20,1034.17,10,0.0,67.56
CA-2023-107920,2023-05-13,2023-05-14,Second Class,CG-10535,Customer_690,Consumer,United States,New York,California,South,OFF-APP-10611,Office Supplies,Appliances,Appliances Model 11,1578.67,1,0.0,187.16
CA-2023-107921,2023-04-25,2023-04-30,Standard Class,CG-10583,Customer_695,Home Office,United States,Los Angeles,New York,East,TEC-COP-10187,Technology,Copiers,Copiers Model 34,1132.2,10,0.3,-208.88
CA-2023-107922,2022-05-02,2022-05-03,Same Day,CG-10664,Customer_100,Consumer,United States,Phoenix,California,Central,OFF-APP-10955,Office Supplies,Appliances,Appliances Model 15,1580.96,4,0.0,-276.14
CA-2023-107923,2023-03-25,2023-03-27,Standard Class,CG-10462,Customer_21,Corporate,United States,New York,Washington,West,TEC-ACC-10658,Technology,Accessories,Accessories Model 23,819.34,8,0.4,221.17
CA-2023-107924,2021-12-06,2021-12-07,Same Day,CG-10028,Customer_208,Consumer,United States,Houston,Washington,Central,OFF-STO-10346,Office Supplies,Storage,Storage Model 20,554.09,8,0.0,41.56
CA-2023-107925,2022-03-06,2022-03-10,Standard Class,CG-10075,Customer_675,Home Office,United States,New York,New York,Central,FUR-TAB-10158,Furniture,Tables,Tables Model 36,321.47,4,0.5,-34.38
CA-2023-107926,2023-12-30,2024-01-01,Standard Class,CG-10140,Customer_729,Home Office,United States,Houston,California,East,TEC-COP-10283,Technology,Copiers,Copiers Model 42,867.85,4,0.0,205.14
CA-2023-107927,2023-09-15,2023-09-19,First Class,CG-10763,Customer_785,Corporate,United States,Seattle,Arizona,Central,TEC-COP-10117,Technology,Copiers,Copiers Model 4,415.05,1,0.0,-26.65
CA-2023-107928,2021-12-16,2021-12-20,Second Class,CG-10110,Customer_584,Consumer,United States,Houston,Illinois,East,OFF-ART-10690,Office Supplies,Art,Art Model 15,772.44,5,0.0,112.78
CA-2023-107929,2023-03-24,2023-03-25,Second Class,CG-10316,Customer_606,Corporate,United States,New York,Illinois,West,OFF-STO-10426,Office Supplies,Storage,Storage Model 43,1149.08,4,0.0,25.09
CA-2023-107930,2022-10-25,2022-10-30,Second Class,CG-10151,Customer_490,Corporate,United States,Houston,California,Central,FUR-BOO-10724,Furniture,Bookcases,Bookcases Model 30,1789.74,9,0.0,-253.44
CA-2023-107931,2024-01-01,2024-01-08,Second Class,CG-10734,Customer_275,Corporate,United States,Seattle,Arizona,South,FUR-BOO-10411,Furniture,Bookcases,Bookcases Model 32,1752.52,1,0.3,658.42
CA-2023-107932,2021-06-25,2021-07-02,Second Class,CG-10134,Customer_492,Consumer,United States,Chicago,New York,East,FUR-BOO-10861,Furniture,Bookcases,Bookcases Model 27,1495.31,8,0.5,-286.65
CA-2023-107933,2021-07-20,2021-07-27,Standard Class,CG-10362,Customer_535,Consumer,United States,New York,New York,East,OFF-ENV-10467,Office Supplies,Envelopes,Envelopes Model 37,945.82,8,0.0,369.21
CA-2023-107934,2023-02-01,2023-02-05,First Class,CG-10786,Customer_244,Home Office,United States,New York,New York,Central,FUR-BOO-10594,Furniture,Bookcases,Bookcases Model 23,767.84,7,0.2,193.31
CA-2023-107935,2023-06-06,2023-06-10,Same Day,CG-10150,Customer_18,Home Office,United States,Chicago,Washington,East,TEC-COP-10982,Technology,Copiers,Copiers Model 39,321.21,1,0.0,-44.49
CA-2023-107936,2021-07-14,2021-07-21,First Class,CG-10040,Customer_343,Corporate,United States,Los Angeles,New York,Central,TEC-COP-10835,Technology,Copiers,Copiers Model 1,317.79,9,0.2,53.51
CA-2023-107937,2022-08-27,2022-09-02,Standard Class,CG-10115,Customer_685,Corporate,United States,Los Angeles,New York,South,OFF-SUP-10139,Office Supplies,Supplies,Supplies Model 29,830.26,10,0.0,75.54
CA-2023-107938,2021-11-01,2021-11-08,First Class,CG-10360,Customer_643,Consumer,United States,Chicago,Washington,Central,OFF-BIN-10864,Office Supplies,Binders,Binders Model 42,1238.96,3,0.0,-195.73
CA-2023-107939,2022-10-19,2022-10-22,First Class,CG-10564,Customer_698,Home Office,United States,New York,California,Central,FUR-TAB-10461,Furniture,Tables,Tables Model 36,416.56,5,0.2,79.81
CA-2023-107940,2021-03-11,2021-03-13,First Class,CG-10617,Customer_479,Corporate,United States,New York,New York,East,OFF-BIN-10000,Office Supplies,Binders,Binders Model 20,29.46,3,0.4,11.35
CA-2023-107941,2023-09-26,2023-10-03,First Class,CG-10762,Customer_349,Home Office,United States,New York,Washington,South,OFF-APP-10223,Office Supplies,Appliances,Appliances Model 12,287.74,1,0.0,-55.76
CA-2023-107942,2023-03-27,2023-03-30,Second Class,CG-10466,Customer_645,Corporate,United States,Phoenix,Illinois,South,FUR-CHA-10023,Furniture,Chairs,Chairs Model 17,310.74,1,0.0,-13.93
