product_id,product_name,category,sub_category
TEC-PHO-10825,Phones Model 50,Technology,Phones
OFF-FAS-10013,Fasteners Model 45,Office Supplies,Fasteners
OFF-ART-11000,Art Model 50,Office Supplies,Art
FUR-BOO-10319,Bookcases Model 26,Furniture,Bookcases
FUR-BOO-10122,Bookcases Model 49,Furniture,Bookcases
FUR-BOO-10671,Bookcases Model 6,Furniture,Bookcases
OFF-APP-10000,Appliances Model 47,Office Supplies,Appliances
OFF-BIN-10342,Binders Model 9,Office Supplies,Binders
TEC-MAC-10658,Machines Model 46,Technology,Machines
FUR-FUR-10235,Furnishings Model 3,Furniture,Furnishings
OFF-STO-10339,Storage Model 43,Office Supplies,Storage
FUR-FUR-10600,Furnishings Model 37,Furniture,Furnishings
FUR-CHA-10470,Chairs Model 42,Furniture,Chairs
TEC-PHO-10460,Phones Model 37,Technology,Phones
FUR-FUR-10132,Furnishings Model 30,Furniture,Furnishings
OFF-APP-10757,Appliances Model 17,Office Supplies,Appliances
TEC-PHO-10624,Phones Model 12,Technology,Phones
OFF-ENV-10881,Envelopes Model 35,Office Supplies,Envelopes
OFF-PAP-10972,Paper Model 26,Office Supplies,Paper
FUR-FUR-10403,Furnishings Model 5,Furniture,Furnishings
TEC-MAC-10275,Machines Model 10,Technology,Machines
OFF-LAB-10090,Labels Model 6,Office Supplies,Labels
OFF-SUP-10733,Supplies Model 41,Office Supplies,Supplies
OFF-ENV-10226,Envelopes Model 10,Office Supplies,Envelopes
OFF-BIN-10814,Binders Model 30,Office Supplies,Binders
OFF-FAS-10354,Fasteners Model 45,Office Supplies,Fasteners
TEC-ACC-10520,Accessories Model 4,Technology,Accessories
OFF-PAP-10848,Paper Model 44,Office Supplies,Paper
FUR-BOO-10737,Bookcases Model 24,Furniture,Bookcases
OFF-ART-10143,Art Model 11,Office Supplies,Art
TEC-ACC-10310,Accessories Model 44,Technology,Accessories
TEC-ACC-10591,Accessories Model 31,Technology,Accessories
OFF-APP-10274,Appliances Model 2,Office Supplies,Appliances
TEC-COP-10071,Copiers Model 2,Technology,Copiers
OFF-STO-10915,Storage Model 5,Office Supplies,Storage
OFF-SUP-10207,Supplies Model 36,Office Supplies,Supplies
OFF-ART-10752,Art Model 49,Office Supplies,Art
OFF-PAP-10107,Paper Model 28,Office Supplies,Paper
TEC-COP-10341,Copiers Model 34,Technology,Copiers
OFF-SUP-10954,Supplies Model 49,Office Supplies,Supplies
OFF-BIN-10971,Binders Model 1,Office Supplies,Binders
FUR-FUR-10446,Furnishings Model 43,Furniture,Furnishings
FUR-FUR-10189,Furnishings Model 30,Furniture,Furnishings
TEC-MAC-10044,Machines Model 41,Technology,Machines
TEC-MAC-10076,Machines Model 19,Technology,Machines
FUR-CHA-10339,Chairs Model 9,Furniture,Chairs
OFF-PAP-10620,Paper Model 29,Office Supplies,Paper
OFF-SUP-10009,Supplies Model 31,Office Supplies,Supplies
OFF-ENV-10974,Envelopes Model 15,Office Supplies,Envelopes
TEC-COP-10444,Copiers Model 8,Technology,Copiers
TEC-PHO-10262,Phones Model 21,Technology,Phones
OFF-SUP-10420,Supplies Model 25,Office Supplies,Supplies
OFF-PAP-10352,Paper Model 33,Office Supplies,Paper
OFF-ART-10339,Art Model 13,Office Supplies,Art
FUR-TAB-10883,Tables Model 40,Furniture,Tables
TEC-PHO-10394,Phones Model 37,Technology,Phones
TEC-COP-10772,Copiers Model 48,Technology,Copiers
TEC-ACC-10529,Accessories Model 35,Technology,Accessories
TEC-COP-10293,Copiers Model 26,Technology,Copiers
TEC-MAC-10668,Machines Model 47,Technology,Machines
OFF-FAS-10424,Fasteners Model 47,Office Supplies,Fasteners
FUR-BOO-10899,Bookcases Model 38,Furniture,Bookcases
FUR-CHA-10905,Chairs Model 49,Furniture,Chairs
TEC-ACC-10296,Accessories Model 45,Technology,Accessories
OFF-PAP-10500,Paper Model 49,Office Supplies,Paper
TEC-COP-10496,Copiers Model 35,Technology,Copiers
TEC-PHO-10342,Phones Model 4,Technology,Phones
TEC-MAC-10284,Machines Model 17,Technology,Machines
OFF-ENV-10199,Envelopes Model 29,Office Supplies,Envelopes
OFF-BIN-10335,Binders Model 49,Office Supplies,Binders
OFF-ENV-10593,Envelopes Model 8,Office Supplies,Envelopes
OFF-ENV-10836,Envelopes Model 44,Office Supplies,Envelopes
FUR-FUR-10035,Furnishings Model 45,Furniture,Furnishings
OFF-LAB-10634,Labels Model 39,Office Supplies,Labels
OFF-PAP-10286,Paper Model 8,Office Supplies,Paper
OFF-APP-10928,Appliances Model 6,Office Supplies,Appliances
OFF-BIN-10001,Binders Model 15,Office Supplies,Binders
TEC-PHO-10456,Phones Model 27,Technology,Phones
OFF-PAP-10221,Paper Model 27,Office Supplies,Paper
TEC-COP-10098,Copiers Model 22,Technology,Copiers
OFF-SUP-10806,Supplies Model 33,Office Supplies,Supplies
OFF-SUP-10325,Supplies Model 19,Office Supplies,Supplies
FUR-CHA-10276,Chairs Model 8,Furniture,Chairs
OFF-LAB-10138,Labels Model 14,Office Supplies,Labels
OFF-STO-10939,Storage Model 44,Office Supplies,Storage
TEC-MAC-10287,Machines Model 47,Technology,Machines
OFF-APP-10177,Appliances Model 4,Office Supplies,Appliances
FUR-TAB-10390,Tables Model 4,Furniture,Tables
TEC-ACC-10507,Accessories Model 10,Technology,Accessories
TEC-COP-10999,Copiers Model 14,Technology,Copiers
FUR-CHA-10076,Chairs Model 43,Furniture,Chairs
TEC-COP-10321,Copiers Model 47,Technology,Copiers
TEC-PHO-10628,Phones Model 44,Technology,Phones
OFF-FAS-10625,Fasteners Model 10,Office Supplies,Fasteners
TEC-PHO-10722,Phones Model 27,Technology,Phones
OFF-APP-10579,Appliances Model 3,Office Supplies,Appliances
TEC-PHO-10669,Phones Model 16,Technology,Phones
OFF-BIN-10016,Binders Model 24,Office Supplies,Binders
TEC-ACC-10589,Accessories Model 15,Technology,Accessories
OFF-LAB-10675,Labels Model 13,Office Supplies,Labels
FUR-BOO-10496,Bookcases Model 4,Furniture,Bookcases
TEC-PHO-10829,Phones Model 45,Technology,Phones
TEC-PHO-10067,Phones Model 42,Technology,Phones
FUR-TAB-10436,Tables Model 6,Furniture,Tables
OFF-PAP-10372,Paper Model 36,Office Supplies,Paper
FUR-FUR-10190,Furnishings Model 8,Furniture,Furnishings
OFF-PAP-10408,Paper Model 19,Office Supplies,Paper
FUR-TAB-10524,Tables Model 47,Furniture,Tables
FUR-BOO-10938,Bookcases Model 38,Furniture,Bookcases
OFF-STO-10819,Storage Model 43,Office Supplies,Storage
OFF-BIN-10947,Binders Model 23,Office Supplies,Binders
OFF-ENV-10736,Envelopes Model 15,Office Supplies,Envelopes
OFF-FAS-10224,Fasteners Model 18,Office Supplies,Fasteners
OFF-FAS-10958,Fasteners Model 50,Office Supplies,Fasteners
TEC-PHO-10418,Phones Model 8,Technology,Phones
TEC-PHO-10911,Phones Model 11,Technology,Phones
FUR-CHA-10208,Chairs Model 15,Furniture,Chairs
FUR-TAB-10814,Tables Model 6,Furniture,Tables
FUR-CHA-10172,Chairs Model 25,Furniture,Chairs
OFF-BIN-10202,Binders Model 34,Office Supplies,Binders
OFF-LAB-10095,Labels Model 3,Office Supplies,Labels
OFF-FAS-10560,Fasteners Model 2,Office Supplies,Fasteners
OFF-PAP-10463,Paper Model 26,Office Supplies,Paper
FUR-CHA-10482,Chairs Model 44,Furniture,Chairs
FUR-TAB-10898,Tables Model 41,Furniture,Tables
TEC-COP-10939,Copiers Model 6,Technology,Copiers
FUR-CHA-10394,Chairs Model 42,Furniture,Chairs
TEC-PHO-10946,Phones Model 24,Technology,Phones
OFF-STO-10065,Storage Model 23,Office Supplies,Storage
OFF-ENV-10139,Envelopes Model 25,Office Supplies,Envelopes
OFF-STO-10675,Storage Model 45,Office Supplies,Storage
TEC-COP-10025,Copiers Model 42,Technology,Copiers
OFF-ENV-10656,Envelopes Model 11,Office Supplies,Envelopes
OFF-BIN-10868,Binders Model 44,Office Supplies,Binders
TEC-ACC-10696,Accessories Model 42,Technology,Accessories
TEC-ACC-10957,Accessories Model 31,Technology,Accessories
FUR-BOO-10471,Bookcases Model 21,Furniture,Bookcases
FUR-BOO-10175,Bookcases Model 27,Furniture,Bookcases
TEC-ACC-10719,Accessories Model 31,Technology,Accessories
FUR-FUR-10534,Furnishings Model 8,Furniture,Furnishings
FUR-CHA-10533,Chairs Model 31,Furniture,Chairs
OFF-BIN-10620,Binders Model 33,Office Supplies,Binders
FUR-CHA-10473,Chairs Model 43,Furniture,Chairs
TEC-PHO-10243,Phones Model 26,Technology,Phones
FUR-TAB-10676,Tables Model 50,Furniture,Tables
FUR-TAB-10872,Tables Model 1,Furniture,Tables
OFF-PAP-10560,Paper Model 36,Office Supplies,Paper
OFF-FAS-10099,Fasteners Model 16,Office Supplies,Fasteners
TEC-PHO-10477,Phones Model 27,Technology,Phones
OFF-ENV-10897,Envelopes Model 12,Office Supplies,Envelopes
TEC-COP-10616,Copiers Model 18,Technology,Copiers
OFF-ENV-10169,Envelopes Model 46,Office Supplies,Envelopes
OFF-LAB-10332,Labels Model 12,Office Supplies,Labels
FUR-CHA-10085,Chairs Model 49,Furniture,Chairs
FUR-CHA-10645,Chairs Model 44,Furniture,Chairs
OFF-STO-10869,Storage Model 23,Office Supplies,Storage
FUR-FUR-10943,Furnishings Model 46,Furniture,Furnishings
TEC-COP-10380,Copiers Model 9,Technology,Copiers
FUR-BOO-10021,Bookcases Model 50,Furniture,Bookcases
FUR-BOO-10296,Bookcases Model 22,Furniture,Bookcases
TEC-COP-10435,Copiers Model 40,Technology,Copiers
OFF-ART-10392,Art Model 23,Office Supplies,Art
OFF-APP-10101,Appliances Model 14,Office Supplies,Appliances
OFF-SUP-10972,Supplies Model 36,Office Supplies,Supplies
OFF-ART-10240,Art Model 1,Office Supplies,Art
FUR-BOO-10299,Bookcases Model 33,Furniture,Bookcases
FUR-CHA-10178,Chairs Model 46,Furniture,Chairs
TEC-PHO-10440,Phones Model 22,Technology,Phones
FUR-FUR-10450,Furnishings Model 20,Furniture,Furnishings
TEC-MAC-10831,Machines Model 31,Technology,Machines
TEC-COP-10366,Copiers Model 4,Technology,Copiers
TEC-ACC-10921,Accessories Model 20,Technology,Accessories
OFF-APP-10611,Appliances Model 11,Office Supplies,Appliances
TEC-COP-10187,Copiers Model 34,Technology,Copiers
OFF-STO-10346,Storage Model 20,Office Supplies,Storage
FUR-TAB-10158,Tables Model 36,Furniture,Tables
TEC-COP-10283,Copiers Model 42,Technology,Copiers
OFF-ART-10690,Art Model 15,Office Supplies,Art
OFF-STO-10426,Storage Model 43,Office Supplies,Storage
FUR-BOO-10724,Bookcases Model 30,Furniture,Bookcases
OFF-ENV-10467,Envelopes Model 37,Office Supplies,Envelopes
OFF-SUP-10139,Supplies Model 29,Office Supplies,Supplies
OFF-BIN-10864,Binders Model 42,Office Supplies,Binders
OFF-BIN-10000,Binders Model 20,Office Supplies,Binders
OFF-APP-10223,Appliances Model 12,Office Supplies,Appliances
OFF-ART-10524,Art Model 50,Office Supplies,Art
TEC-COP-10214,Copiers Model 41,Technology,Copiers
FUR-FUR-10418,Furnishings Model 19,Furniture,Furnishings
FUR-TAB-10905,Tables Model 27,Furniture,Tables
OFF-APP-10482,Appliances Model 46,Office Supplies,Appliances
TEC-PHO-10832,Phones Model 29,Technology,Phones
FUR-FUR-10434,Furnishings Model 40,Furniture,Furnishings
FUR-BOO-10367,Bookcases Model 16,Furniture,Bookcases
OFF-STO-10897,Storage Model 14,Office Supplies,Storage
TEC-PHO-10980,Phones Model 25,Technology,Phones
OFF-SUP-10226,Supplies Model 25,Office Supplies,Supplies
FUR-CHA-10404,Chairs Model 33,Furniture,Chairs
FUR-CHA-10251,Chairs Model 43,Furniture,Chairs
TEC-ACC-10051,Accessories Model 48,Technology,Accessories
TEC-ACC-10271,Accessories Model 21,Technology,Accessories
FUR-BOO-10547,Bookcases Model 34,Furniture,Bookcases
TEC-PHO-10346,Phones Model 37,Technology,Phones
OFF-ART-10540,Art Model 28,Office Supplies,Art
FUR-CHA-10141,Chairs Model 27,Furniture,Chairs
TEC-ACC-10412,Accessories Model 38,Technology,Accessories
OFF-FAS-10632,Fasteners Model 16,Office Supplies,Fasteners
FUR-CHA-10730,Chairs Model 14,Furniture,Chairs
OFF-SUP-10622,Supplies Model 30,Office Supplies,Supplies
OFF-PAP-10265,Paper Model 38,Office Supplies,Paper
OFF-BIN-10785,Binders Model 5,Office Supplies,Binders
OFF-STO-10688,Storage Model 11,Office Supplies,Storage
FUR-BOO-10739,Bookcases Model 32,Furniture,Bookcases
OFF-SUP-10247,Supplies Model 14,Office Supplies,Supplies
FUR-BOO-10237,Bookcases Model 22,Furniture,Bookcases
FUR-CHA-10159,Chairs Model 31,Furniture,Chairs
TEC-PHO-10922,Phones Model 31,Technology,Phones
OFF-PAP-10180,Paper Model 11,Office Supplies,Paper
FUR-FUR-10501,Furnishings Model 3,Furniture,Furnishings
OFF-APP-10137,Appliances Model 20,Office Supplies,Appliances
OFF-ART-10125,Art Model 35,Office Supplies,Art
OFF-FAS-10795,Fasteners Model 31,Office Supplies,Fasteners
FUR-TAB-10477,Tables Model 34,Furniture,Tables
OFF-BIN-10568,Binders Model 19,Office Supplies,Binders
OFF-ENV-10350,Envelopes Model 48,Office Supplies,Envelopes
FUR-BOO-10113,Bookcases Model 16,Furniture,Bookcases
OFF-ART-10971,Art Model 36,Office Supplies,Art
TEC-COP-10948,Copiers Model 1,Technology,Copiers
OFF-APP-10355,Appliances Model 7,Office Supplies,Appliances
FUR-FUR-10005,Furnishings Model 14,Furniture,Furnishings
TEC-PHO-10220,Phones Model 42,Technology,Phones
FUR-TAB-10038,Tables Model 40,Furniture,Tables
OFF-PAP-10543,Paper Model 1,Office Supplies,Paper
OFF-BIN-10916,Binders Model 33,Office Supplies,Binders
OFF-BIN-10974,Binders Model 17,Office Supplies,Binders
FUR-CHA-10358,Chairs Model 17,Furniture,Chairs
FUR-CHA-10704,Chairs Model 2,Furniture,Chairs
OFF-BIN-10393,Binders Model 25,Office Supplies,Binders
OFF-ART-10519,Art Model 29,Office Supplies,Art
TEC-MAC-10058,Machines Model 26,Technology,Machines
FUR-FUR-10465,Furnishings Model 10,Furniture,Furnishings
OFF-STO-10327,Storage Model 28,Office Supplies,Storage
OFF-APP-10655,Appliances Model 24,Office Supplies,Appliances
TEC-PHO-10934,Phones Model 41,Technology,Phones
OFF-BIN-10982,Binders Model 18,Office Supplies,Binders
FUR-TAB-10921,Tables Model 37,Furniture,Tables
TEC-ACC-10688,Accessories Model 43,Technology,Accessories
TEC-PHO-10273,Phones Model 15,Technology,Phones
FUR-CHA-10485,Chairs Model 47,Furniture,Chairs
TEC-COP-10540,Copiers Model 29,Technology,Copiers
OFF-ENV-10943,Envelopes Model 43,Office Supplies,Envelopes
OFF-SUP-10203,Supplies Model 41,Office Supplies,Supplies
FUR-BOO-10884,Bookcases Model 46,Furniture,Bookcases
FUR-TAB-10622,Tables Model 8,Furniture,Tables
OFF-FAS-10304,Fasteners Model 22,Office Supplies,Fasteners
FUR-CHA-10752,Chairs Model 34,Furniture,Chairs
FUR-FUR-10387,Furnishings Model 23,Furniture,Furnishings
OFF-ENV-10939,Envelopes Model 12,Office Supplies,Envelopes
FUR-FUR-10424,Furnishings Model 39,Furniture,Furnishings
FUR-TAB-10081,Tables Model 43,Furniture,Tables
FUR-TAB-10458,Tables Model 31,Furniture,Tables
FUR-FUR-10734,Furnishings Model 2,Furniture,Furnishings
OFF-PAP-10987,Paper Model 38,Office Supplies,Paper
TEC-ACC-10290,Accessories Model 17,Technology,Accessories
TEC-MAC-10665,Machines Model 37,Technology,Machines
FUR-CHA-10114,Chairs Model 5,Furniture,Chairs
OFF-ART-10906,Art Model 42,Office Supplies,Art
TEC-COP-10693,Copiers Model 11,Technology,Copiers
TEC-COP-10422,Copiers Model 10,Technology,Copiers
FUR-CHA-10982,Chairs Model 33,Furniture,Chairs
FUR-TAB-10641,Tables Model 45,Furniture,Tables
FUR-TAB-10074,Tables Model 27,Furniture,Tables
OFF-LAB-10553,Labels Model 35,Office Supplies,Labels
OFF-FAS-10442,Fasteners Model 21,Office Supplies,Fasteners
OFF-FAS-10626,Fasteners Model 18,Office Supplies,Fasteners
OFF-PAP-10283,Paper Model 31,Office Supplies,Paper
OFF-SUP-10593,Supplies Model 27,Office Supplies,Supplies
FUR-TAB-10239,Tables Model 13,Furniture,Tables
OFF-PAP-10105,Paper Model 22,Office Supplies,Paper
FUR-TAB-10027,Tables Model 4,Furniture,Tables
OFF-FAS-10483,Fasteners Model 27,Office Supplies,Fasteners
OFF-SUP-10467,Supplies Model 30,Office Supplies,Supplies
OFF-ART-10741,Art Model 34,Office Supplies,Art
OFF-ENV-10862,Envelopes Model 32,Office Supplies,Envelopes
OFF-BIN-10337,Binders Model 10,Office Supplies,Binders
OFF-STO-10023,Storage Model 25,Office Supplies,Storage
FUR-CHA-10874,Chairs Model 18,Furniture,Chairs
OFF-LAB-10208,Labels Model 46,Office Supplies,Labels
OFF-BIN-10258,Binders Model 10,Office Supplies,Binders
OFF-FAS-10464,Fasteners Model 11,Office Supplies,Fasteners
FUR-FUR-10670,Furnishings Model 14,Furniture,Furnishings
TEC-COP-10504,Copiers Model 31,Technology,Copiers
OFF-STO-10543,Storage Model 15,Office Supplies,Storage
OFF-STO-10450,Storage Model 31,Office Supplies,Storage
OFF-BIN-10918,Binders Model 26,Office Supplies,Binders
OFF-ENV-10801,Envelopes Model 4,Office Supplies,Envelopes
OFF-STO-10556,Storage Model 25,Office Supplies,Storage
FUR-BOO-10714,Bookcases Model 1,Furniture,Bookcases
TEC-COP-10160,Copiers Model 17,Technology,Copiers
OFF-FAS-10351,Fasteners Model 38,Office Supplies,Fasteners
TEC-PHO-10984,Phones Model 6,Technology,Phones
TEC-MAC-10952,Machines Model 23,Technology,Machines
FUR-FUR-10511,Furnishings Model 33,Furniture,Furnishings
TEC-MAC-10069,Machines Model 32,Technology,Machines
TEC-MAC-10486,Machines Model 10,Technology,Machines
TEC-ACC-10124,Accessories Model 13,Technology,Accessories
FUR-TAB-10405,Tables Model 34,Furniture,Tables
OFF-APP-10293,Appliances Model 17,Office Supplies,Appliances
FUR-FUR-10663,Furnishings Model 44,Furniture,Furnishings
FUR-BOO-10561,Bookcases Model 35,Furniture,Bookcases
OFF-SUP-10665,Supplies Model 6,Office Supplies,Supplies
OFF-FAS-10314,Fasteners Model 42,Office Supplies,Fasteners
OFF-LAB-10447,Labels Model 18,Office Supplies,Labels
TEC-MAC-10047,Machines Model 27,Technology,Machines
TEC-MAC-10374,Machines Model 20,Technology,Machines
OFF-ENV-10452,Envelopes Model 39,Office Supplies,Envelopes
OFF-ART-10992,Art Model 18,Office Supplies,Art
OFF-SUP-10701,Supplies Model 32,Office Supplies,Supplies
TEC-PHO-10420,Phones Model 29,Technology,Phones
TEC-MAC-10051,Machines Model 40,Technology,Machines
OFF-ENV-10435,Envelopes Model 10,Office Supplies,Envelopes
TEC-PHO-10505,Phones Model 42,Technology,Phones
TEC-ACC-10637,Accessories Model 14,Technology,Accessories
OFF-FAS-10206,Fasteners Model 18,Office Supplies,Fasteners
OFF-LAB-10370,Labels Model 43,Office Supplies,Labels
OFF-ENV-10186,Envelopes Model 23,Office Supplies,Envelopes
OFF-SUP-10638,Supplies Model 46,Office Supplies,Supplies
OFF-PAP-10940,Paper Model 40,Office Supplies,Paper
FUR-TAB-10624,Tables Model 48,Furniture,Tables
TEC-COP-10934,Copiers Model 32,Technology,Copiers
OFF-ART-10719,Art Model 10,Office Supplies,Art
OFF-APP-10184,Appliances Model 26,Office Supplies,Appliances
TEC-ACC-10795,Accessories Model 50,Technology,Accessories
FUR-TAB-10686,Tables Model 3,Furniture,Tables
OFF-STO-10520,Storage Model 27,Office Supplies,Storage
OFF-PAP-10529,Paper Model 31,Office Supplies,Paper
OFF-ART-10823,Art Model 37,Office Supplies,Art
OFF-ART-10875,Art Model 1,Office Supplies,Art
TEC-COP-10075,Copiers Model 45,Technology,Copiers
OFF-BIN-10164,Binders Model 32,Office Supplies,Binders
OFF-PAP-10552,Paper Model 10,Office Supplies,Paper
TEC-PHO-10180,Phones Model 22,Technology,Phones
OFF-ENV-10570,Envelopes Model 8,Office Supplies,Envelopes
FUR-TAB-10748,Tables Model 10,Furniture,Tables
TEC-PHO-10997,Phones Model 12,Technology,Phones
TEC-MAC-10672,Machines Model 35,Technology,Machines
OFF-ENV-10523,Envelopes Model 40,Office Supplies,Envelopes
TEC-MAC-10196,Machines Model 19,Technology,Machines
FUR-BOO-10337,Bookcases Model 23,Furniture,Bookcases
OFF-STO-10264,Storage Model 9,Office Supplies,Storage
TEC-COP-10414,Copiers Model 27,Technology,Copiers
OFF-STO-10027,Storage Model 19,Office Supplies,Storage
TEC-MAC-10251,Machines Model 45,Technology,Machines
OFF-ENV-10429,Envelopes Model 36,Office Supplies,Envelopes
OFF-ART-10046,Art Model 17,Office Supplies,Art
TEC-COP-10483,Copiers Model 2,Technology,Copiers
OFF-FAS-10210,Fasteners Model 4,Office Supplies,Fasteners
OFF-STO-10923,Storage Model 27,Office Supplies,Storage
TEC-COP-10095,Copiers Model 21,Technology,Copiers
OFF-PAP-10800,Paper Model 22,Office Supplies,Paper
OFF-PAP-10782,Paper Model 46,Office Supplies,Paper
OFF-LAB-10965,Labels Model 18,Office Supplies,Labels
OFF-STO-10272,Storage Model 3,Office Supplies,Storage
TEC-COP-10077,Copiers Model 13,Technology,Copiers
FUR-TAB-10198,Tables Model 42,Furniture,Tables
TEC-ACC-10754,Accessories Model 24,Technology,Accessories
OFF-LAB-10149,Labels Model 5,Office Supplies,Labels
OFF-APP-10966,Appliances Model 36,Office Supplies,Appliances
TEC-COP-10302,Copiers Model 24,Technology,Copiers
OFF-STO-10434,Storage Model 42,Office Supplies,Storage
FUR-FUR-10497,Furnishings Model 9,Furniture,Furnishings
TEC-COP-10608,Copiers Model 27,Technology,Copiers
OFF-STO-10294,Storage Model 20,Office Supplies,Storage
FUR-FUR-10087,Furnishings Model 47,Furniture,Furnishings
OFF-ENV-10712,Envelopes Model 28,Office Supplies,Envelopes
FUR-TAB-10982,Tables Model 41,Furniture,Tables
FUR-TAB-10831,Tables Model 22,Furniture,Tables
OFF-FAS-10595,Fasteners Model 8,Office Supplies,Fasteners
TEC-ACC-10300,Accessories Model 31,Technology,Accessories
FUR-TAB-10643,Tables Model 12,Furniture,Tables
TEC-MAC-10447,Machines Model 31,Technology,Machines
OFF-ART-10973,Art Model 9,Office Supplies,Art
TEC-MAC-10834,Machines Model 41,Technology,Machines
FUR-FUR-10351,Furnishings Model 41,Furniture,Furnishings
FUR-FUR-10474,Furnishings Model 9,Furniture,Furnishings
TEC-COP-10691,Copiers Model 30,Technology,Copiers
OFF-STO-10360,Storage Model 27,Office Supplies,Storage
TEC-MAC-10203,Machines Model 38,Technology,Machines
OFF-PAP-10969,Paper Model 2,Office Supplies,Paper
OFF-PAP-10072,Paper Model 18,Office Supplies,Paper
TEC-ACC-10261,Accessories Model 24,Technology,Accessories
FUR-BOO-10414,Bookcases Model 43,Furniture,Bookcases
OFF-BIN-10006,Binders Model 47,Office Supplies,Binders
TEC-MAC-10015,Machines Model 31,Technology,Machines
FUR-TAB-10892,Tables Model 45,Furniture,Tables
OFF-ART-10897,Art Model 7,Office Supplies,Art
TEC-COP-10176,Copiers Model 40,Technology,Copiers
TEC-COP-10334,Copiers Model 46,Technology,Copiers
OFF-FAS-10441,Fasteners Model 29,Office Supplies,Fasteners
OFF-ENV-10947,Envelopes Model 36,Office Supplies,Envelopes
OFF-FAS-10496,Fasteners Model 15,Office Supplies,Fasteners
TEC-MAC-10271,Machines Model 5,Technology,Machines
TEC-COP-10313,Copiers Model 10,Technology,Copiers
TEC-COP-10906,Copiers Model 21,Technology,Copiers
OFF-BIN-10250,Binders Model 2,Office Supplies,Binders
TEC-ACC-10518,Accessories Model 49,Technology,Accessories
FUR-FUR-10955,Furnishings Model 4,Furniture,Furnishings
OFF-STO-10747,Storage Model 31,Office Supplies,Storage
FUR-FUR-10227,Furnishings Model 43,Furniture,Furnishings
OFF-APP-10756,Appliances Model 35,Office Supplies,Appliances
OFF-ART-10009,Art Model 25,Office Supplies,Art
OFF-ENV-10462,Envelopes Model 20,Office Supplies,Envelopes
FUR-FUR-10150,Furnishings Model 25,Furniture,Furnishings
TEC-COP-10053,Copiers Model 28,Technology,Copiers
TEC-COP-10977,Copiers Model 47,Technology,Copiers
FUR-TAB-10560,Tables Model 41,Furniture,Tables
FUR-CHA-10772,Chairs Model 41,Furniture,Chairs
FUR-CHA-10268,Chairs Model 21,Furniture,Chairs
FUR-CHA-10906,Chairs Model 9,Furniture,Chairs
FUR-TAB-10187,Tables Model 5,Furniture,Tables
FUR-BOO-10745,Bookcases Model 48,Furniture,Bookcases
OFF-SUP-10280,Supplies Model 27,Office Supplies,Supplies
OFF-BIN-10493,Binders Model 28,Office Supplies,Binders
FUR-BOO-10823,Bookcases Model 7,Furniture,Bookcases
OFF-PAP-10456,Paper Model 21,Office Supplies,Paper
FUR-FUR-10666,Furnishings Model 41,Furniture,Furnishings
OFF-ENV-10516,Envelopes Model 46,Office Supplies,Envelopes
OFF-FAS-10096,Fasteners Model 13,Office Supplies,Fasteners
FUR-FUR-10890,Furnishings Model 39,Furniture,Furnishings
TEC-ACC-10538,Accessories Model 22,Technology,Accessories
TEC-PHO-10604,Phones Model 3,Technology,Phones
OFF-BIN-10514,Binders Model 30,Office Supplies,Binders
OFF-BIN-10756,Binders Model 36,Office Supplies,Binders
FUR-CHA-10979,Chairs Model 23,Furniture,Chairs
OFF-BIN-10803,Binders Model 7,Office Supplies,Binders
OFF-BIN-10504,Binders Model 27,Office Supplies,Binders
OFF-SUP-10650,Supplies Model 41,Office Supplies,Supplies
TEC-ACC-10123,Accessories Model 49,Technology,Accessories
TEC-COP-10498,Copiers Model 20,Technology,Copiers
TEC-ACC-10390,Accessories Model 2,Technology,Accessories
TEC-ACC-10276,Accessories Model 31,Technology,Accessories
OFF-APP-10535,Appliances Model 46,Office Supplies,Appliances
TEC-ACC-10464,Accessories Model 14,Technology,Accessories
TEC-ACC-10724,Accessories Model 40,Technology,Accessories
FUR-FUR-10504,Furnishings Model 32,Furniture,Furnishings
OFF-ENV-10608,Envelopes Model 28,Office Supplies,Envelopes
OFF-FAS-10684,Fasteners Model 24,Office Supplies,Fasteners
OFF-ART-10409,Art Model 3,Office Supplies,Art
TEC-ACC-10430,Accessories Model 36,Technology,Accessories
TEC-MAC-10357,Machines Model 39,Technology,Machines
TEC-PHO-10154,Phones Model 49,Technology,Phones
FUR-FUR-10116,Furnishings Model 20,Furniture,Furnishings
OFF-APP-10934,Appliances Model 8,Office Supplies,Appliances
OFF-SUP-10120,Supplies Model 16,Office Supplies,Supplies
OFF-BIN-10230,Binders Model 36,Office Supplies,Binders
OFF-APP-10106,Appliances Model 44,Office Supplies,Appliances
OFF-ENV-10537,Envelopes Model 27,Office Supplies,Envelopes
OFF-LAB-10382,Labels Model 11,Office Supplies,Labels
FUR-CHA-10329,Chairs Model 44,Furniture,Chairs
FUR-TAB-10473,Tables Model 45,Furniture,Tables
FUR-TAB-10770,Tables Model 49,Furniture,Tables
OFF-APP-10368,Appliances Model 9,Office Supplies,Appliances
FUR-BOO-10040,Bookcases Model 9,Furniture,Bookcases
FUR-TAB-10530,Tables Model 16,Furniture,Tables
TEC-MAC-10066,Machines Model 6,Technology,Machines
FUR-TAB-10153,Tables Model 49,Furniture,Tables
TEC-COP-10284,Copiers Model 46,Technology,Copiers
OFF-ENV-10857,Envelopes Model 23,Office Supplies,Envelopes
