order_date,region,category,total_sales,total_profit,total_orders,avg_discount
2023-07-26,Central,Furniture,1400.3,142.97,1,0.4
2023-07-26,East,Furniture,1499.26,284.36,2,0.35
2023-07-26,East,Office Supplies,1114.33,118.74,2,0.1
2023-07-26,South,Furniture,340.28,-16.24,1,0.5
2023-07-26,South,Office Supplies,1705.53,13.38,2,0.3
2023-07-26,West,Office Supplies,1670.99,173.33,1,0.5
2023-07-26,West,Technology,1181.83,279.79,1,0.0
2023-07-27,Central,Technology,1822.56,65.85,1,0.0
2023-07-27,East,Furniture,335.75,73.05,1,0.5
2023-07-27,East,Technology,141.24,-13.04,1,0.1
2023-07-27,South,Furniture,3246.56,538.77,3,0.3667
2023-07-27,South,Office Supplies,750.21,-30.98,3,0.3
2023-07-27,West,Furniture,1981.03,163.67,1,0.4
2023-07-27,West,Technology,1138.36,297.07,2,0.4
2023-07-28,Central,Technology,1179.7,84.22,1,0.2
2023-07-28,East,Technology,2441.89,234.91,3,0.1667
2023-07-28,South,Furniture,1249.37,-171.84,1,0.0
2023-07-28,West,Technology,1849.05,-307.25,1,0.0
2023-07-29,East,Office Supplies,5036.11,440.1,5,0.22
2023-07-29,South,Furniture,1484.33,548.47,1,0.4
2023-07-29,South,Technology,71.81,-10.44,1,0.0
2023-07-29,West,Furniture,1657.18,69.37,3,0.0
2023-07-29,West,Office Supplies,2053.64,354.55,2,0.2
2023-07-30,Central,Furniture,1132.03,249.98,2,0.1
2023-07-30,Central,Technology,1495.39,-294.76,1,0.0
2023-07-30,East,Technology,727.6,-8.48,1,0.5
2023-07-30,South,Office Supplies,450.15,142.15,1,0.4
2023-07-30,West,Furniture,1174.45,-142.07,1,0.5
2023-07-30,West,Office Supplies,894.78,62.15,2,0.0
2023-07-30,West,Technology,1422.87,327.13,1,0.4
2023-07-31,South,Furniture,1369.12,307.64,1,0.2
2023-07-31,South,Technology,880.21,-138.95,1,0.5
2023-07-31,West,Technology,307.44,-15.65,1,0.0
2023-08-01,Central,Technology,816.13,-14.95,1,0.5
2023-08-01,East,Office Supplies,45.2,-3.21,1,0.5
2023-08-01,East,Technology,290.48,62.49,1,0.3
2023-08-01,West,Furniture,1891.31,487.77,1,0.0
2023-08-01,West,Office Supplies,1339.76,391.21,1,0.1
2023-08-02,East,Technology,1468.22,-170.35,1,0.0
2023-08-02,South,Technology,1093.3,22.26,1,0.0
2023-08-02,West,Furniture,2327.57,-38.5,2,0.0
2023-08-02,West,Technology,2133.54,169.83,2,0.15
2023-08-03,Central,Furniture,2879.8,399.13,2,0.3
2023-08-03,Central,Technology,1585.91,90.83,1,0.1
2023-08-03,East,Furniture,382.01,41.1,1,0.4
2023-08-03,East,Office Supplies,1856.43,149.89,2,0.15
2023-08-03,South,Furniture,1042.61,-88.67,1,0.2
2023-08-03,South,Office Supplies,1601.98,374.7,1,0.0
2023-08-03,South,Technology,1138.78,17.85,1,0.5
2023-08-03,West,Furniture,690.72,-107.71,1,0.4
2023-08-03,West,Office Supplies,1507.79,346.73,2,0.4
2023-08-03,West,Technology,1103.83,-54.74,1,0.0
2023-08-04,Central,Office Supplies,3402.84,-12.22,3,0.1
2023-08-04,East,Furniture,2774.35,49.42,3,0.1
2023-08-04,South,Technology,570.73,216.74,1,0.4
2023-08-04,West,Furniture,2142.93,686.95,2,0.3
2023-08-04,West,Office Supplies,24.57,-4.62,1,0.0
2023-08-05,East,Furniture,1579.23,83.56,2,0.45
2023-08-05,South,Furniture,1301.14,290.47,3,0.1333
2023-08-05,West,Office Supplies,1141.06,-111.14,1,0.0
2023-08-05,West,Technology,1700.16,9.2,1,0.0
2023-08-06,Central,Furniture,1140.0,330.44,1,0.5
2023-08-06,Central,Office Supplies,1952.75,312.47,2,0.25
2023-08-06,East,Furniture,3753.69,705.54,2,0.3
2023-08-06,West,Furniture,1750.23,498.49,1,0.5
2023-08-06,West,Office Supplies,1254.05,-244.0,1,0.3
2023-08-06,West,Technology,1229.31,127.9,1,0.1
2023-08-07,Central,Furniture,541.99,130.62,1,0.5
2023-08-07,Central,Technology,558.16,81.24,1,0.0
2023-08-07,East,Furniture,1610.5,87.24,2,0.0
2023-08-07,East,Office Supplies,443.0,9.0,1,0.0
2023-08-07,East,Technology,241.36,57.38,1,0.0
2023-08-07,South,Furniture,924.34,40.5,1,0.3
2023-08-07,South,Technology,2533.8,474.66,3,0.1
2023-08-07,West,Furniture,1768.26,612.17,2,0.0
2023-08-07,West,Office Supplies,2322.58,15.89,3,0.3333
2023-08-07,West,Technology,1519.95,372.28,2,0.2
2023-08-08,East,Technology,503.19,32.13,2,0.2
2023-08-08,South,Technology,493.06,-60.6,1,0.4
2023-08-08,West,Furniture,1951.83,-0.44,1,0.1
2023-08-08,West,Office Supplies,1987.62,250.99,1,0.0
2023-08-09,Central,Furniture,3553.1,615.1,2,0.0
2023-08-09,Central,Office Supplies,1687.65,-65.95,1,0.1
2023-08-09,East,Furniture,1688.84,-44.77,2,0.05
2023-08-09,South,Furniture,553.52,134.22,1,0.0
2023-08-09,South,Technology,1030.87,294.62,1,0.3
2023-08-09,West,Furniture,1687.6,-221.75,1,0.0
2023-08-09,West,Office Supplies,589.34,165.25,1,0.5
2023-08-09,West,Technology,848.59,39.79,2,0.1
2023-08-10,Central,Furniture,302.86,-16.5,1,0.1
2023-08-10,Central,Office Supplies,359.26,135.62,1,0.0
2023-08-10,Central,Technology,1056.18,95.31,2,0.25
2023-08-10,East,Office Supplies,2219.58,193.31,2,0.0
2023-08-10,East,Technology,1943.46,-320.78,1,0.5
2023-08-10,South,Office Supplies,1066.95,394.8,1,0.3
2023-08-10,West,Office Supplies,3285.48,157.84,4,0.275
2023-08-10,West,Technology,204.01,1.34,1,0.3
2023-08-11,Central,Furniture,519.92,85.03,1,0.0
2023-08-11,Central,Technology,2739.04,187.18,2,0.35
2023-08-11,East,Furniture,2674.25,-323.07,2,0.15
2023-08-11,East,Office Supplies,1061.28,46.14,1,0.0
2023-08-11,West,Furniture,1532.84,592.12,1,0.0
2023-08-11,West,Office Supplies,440.62,-12.99,1,0.1
2023-08-12,Central,Office Supplies,1665.19,-295.53,1,0.3
2023-08-12,South,Furniture,191.73,58.88,1,0.3
2023-08-12,South,Technology,1250.21,85.47,2,0.0
2023-08-13,East,Technology,1592.85,625.93,1,0.4
2023-08-13,South,Technology,389.97,35.01,1,0.0
2023-08-13,West,Technology,207.53,12.38,1,0.1
2023-08-14,Central,Furniture,716.38,258.85,1,0.0
2023-08-14,Central,Office Supplies,1570.24,414.33,1,0.0
2023-08-14,Central,Technology,1371.67,23.44,1,0.0
2023-08-14,East,Furniture,2800.22,-231.0,2,0.0
2023-08-14,East,Office Supplies,463.37,137.2,1,0.2
2023-08-14,West,Technology,1052.53,186.52,1,0.0
2023-08-15,Central,Furniture,1701.48,662.63,1,0.0
2023-08-15,Central,Office Supplies,1172.49,-108.97,1,0.2
2023-08-15,East,Office Supplies,1548.77,260.84,1,0.4
2023-08-15,East,Technology,704.26,223.57,1,0.1
2023-08-15,South,Office Supplies,1971.08,539.02,1,0.5
2023-08-15,South,Technology,2471.32,321.92,2,0.3
2023-08-15,West,Office Supplies,1128.68,355.86,2,0.2
2023-08-15,West,Technology,549.2,-35.64,1,0.3
2023-08-16,Central,Furniture,1432.5,102.76,1,0.0
2023-08-16,Central,Office Supplies,164.19,-12.11,1,0.1
2023-08-16,East,Furniture,484.07,15.15,1,0.0
2023-08-16,East,Office Supplies,3974.83,789.29,3,0.1667
2023-08-16,South,Furniture,1219.1,339.75,2,0.0
2023-08-16,South,Office Supplies,676.45,33.92,2,0.05
2023-08-16,West,Furniture,766.54,160.77,1,0.1
2023-08-16,West,Office Supplies,688.74,-12.39,1,0.0
2023-08-17,Central,Furniture,1203.56,-106.03,1,0.5
2023-08-17,Central,Technology,1686.69,-249.7,1,0.0
2023-08-17,East,Furniture,1696.47,503.92,1,0.1
2023-08-17,East,Office Supplies,743.92,-20.23,2,0.0
2023-08-17,South,Office Supplies,253.83,55.12,1,0.1
2023-08-17,South,Technology,1902.85,-142.75,1,0.3
2023-08-17,West,Technology,869.51,-128.3,1,0.4
2023-08-18,Central,Furniture,2330.12,-257.18,2,0.25
2023-08-18,Central,Office Supplies,2077.67,458.28,3,0.4333
2023-08-18,Central,Technology,146.06,22.72,1,0.4
2023-08-18,East,Technology,1006.3,333.9,1,0.0
2023-08-18,South,Furniture,3039.45,551.15,3,0.2333
2023-08-18,South,Office Supplies,1384.07,-18.75,1,0.1
2023-08-18,South,Technology,1545.23,196.51,1,0.0
2023-08-18,West,Technology,462.48,74.45,1,0.1
2023-08-19,Central,Technology,1947.1,185.14,2,0.2
2023-08-19,East,Furniture,366.94,85.02,1,0.4
2023-08-19,East,Office Supplies,3112.6,266.68,2,0.0
2023-08-19,West,Furniture,58.79,19.05,1,0.1
2023-08-19,West,Office Supplies,270.77,96.9,1,0.3
2023-08-19,West,Technology,3081.77,-14.31,2,0.25
2023-08-20,Central,Furniture,990.54,-54.61,1,0.1
2023-08-20,Central,Technology,2249.66,88.71,2,0.25
2023-08-20,East,Office Supplies,617.61,2.26,1,0.0
2023-08-20,East,Technology,2141.62,593.89,2,0.0
2023-08-20,South,Technology,338.79,-20.61,1,0.5
2023-08-20,West,Technology,1323.26,250.6,2,0.2
2023-08-21,Central,Furniture,771.67,159.0,2,0.4
2023-08-21,Central,Office Supplies,600.39,-31.51,1,0.1
2023-08-21,Central,Technology,485.36,-36.19,1,0.0
2023-08-21,East,Furniture,2685.54,-134.68,2,0.25
2023-08-21,East,Technology,1284.03,504.22,1,0.0
2023-08-21,South,Furniture,291.81,41.89,2,0.25
2023-08-21,South,Office Supplies,695.82,75.22,1,0.2
2023-08-21,West,Furniture,19.4,4.2,1,0.0
2023-08-21,West,Technology,1715.72,10.26,2,0.15
2023-08-22,Central,Technology,750.59,203.92,1,0.3
2023-08-22,South,Technology,223.66,85.48,1,0.2
2023-08-22,West,Furniture,437.05,57.22,2,0.3
2023-08-22,West,Technology,593.46,195.89,1,0.2
2023-08-23,Central,Furniture,484.59,-40.87,1,0.1
2023-08-23,East,Furniture,2496.01,822.38,2,0.0
2023-08-23,East,Technology,795.07,46.85,1,0.4
2023-08-23,South,Office Supplies,918.8,135.61,1,0.3
2023-08-23,South,Technology,1641.34,-26.36,1,0.3
2023-08-23,West,Furniture,1268.16,106.61,1,0.0
2023-08-23,West,Technology,2235.81,-312.74,2,0.1
2023-08-24,Central,Furniture,973.15,367.33,1,0.1
2023-08-24,East,Office Supplies,228.85,-34.6,1,0.0
2023-08-24,East,Technology,1718.22,494.9,1,0.0
2023-08-24,South,Furniture,2858.83,357.96,3,0.3
2023-08-24,West,Furniture,461.2,102.01,1,0.0
2023-08-25,Central,Furniture,424.7,118.8,1,0.1
2023-08-25,Central,Office Supplies,365.76,98.07,1,0.3
2023-08-25,Central,Technology,191.63,68.2,1,0.5
2023-08-25,East,Furniture,444.1,133.2,1,0.3
2023-08-25,South,Office Supplies,1321.35,-161.66,1,0.2
2023-08-25,West,Office Supplies,1045.36,207.66,1,0.0
2023-08-26,Central,Furniture,1229.75,-77.43,1,0.1
2023-08-26,Central,Technology,536.28,42.07,1,0.2
2023-08-26,East,Office Supplies,539.03,64.37,1,0.2
2023-08-26,South,Furniture,836.35,47.78,1,0.0
2023-08-26,South,Technology,1657.45,72.01,1,0.5
2023-08-26,West,Furniture,549.9,-77.35,1,0.0
2023-08-26,West,Technology,3958.0,455.91,3,0.2667
2023-08-27,Central,Furniture,1053.8,-56.67,1,0.2
2023-08-27,East,Office Supplies,502.54,-72.73,1,0.3
2023-08-27,South,Technology,180.12,29.86,1,0.0
2023-08-27,West,Furniture,1691.84,438.74,1,0.0
2023-08-27,West,Technology,2737.81,-169.49,2,0.1
2023-08-28,Central,Technology,1977.49,54.6,1,0.0
2023-08-28,East,Furniture,1140.79,159.37,2,0.25
2023-08-28,East,Technology,888.42,240.01,1,0.0
2023-08-28,South,Furniture,658.34,-51.86,1,0.1
2023-08-28,South,Technology,978.28,182.01,2,0.3
2023-08-28,West,Technology,1015.59,226.75,1,0.3
2023-08-29,East,Furniture,2868.58,395.75,3,0.5
2023-08-29,South,Furniture,1608.73,-160.7,1,0.2
2023-08-29,South,Technology,2442.93,700.82,3,0.2
2023-08-29,West,Office Supplies,53.42,13.0,1,0.0
2023-08-29,West,Technology,2263.24,317.32,2,0.1
2023-08-30,Central,Furniture,1282.81,304.32,1,0.3
2023-08-30,East,Furniture,1299.33,221.91,1,0.0
2023-08-30,East,Office Supplies,151.36,29.61,1,0.2
2023-08-30,East,Technology,1017.24,-195.63,1,0.3
2023-08-30,South,Office Supplies,1081.84,-5.17,1,0.4
2023-08-30,West,Technology,1905.25,82.36,1,0.0
2023-08-31,Central,Technology,301.65,54.81,1,0.3
2023-08-31,South,Technology,788.13,29.44,2,0.25
2023-08-31,West,Furniture,1382.36,-37.21,1,0.4
2023-09-01,Central,Furniture,2089.36,361.98,2,0.35
2023-09-01,Central,Office Supplies,1157.76,240.64,1,0.4
2023-09-01,Central,Technology,1748.6,244.52,1,0.5
2023-09-01,East,Furniture,1196.46,-60.74,1,0.0
2023-09-01,East,Technology,2797.31,-173.28,2,0.25
2023-09-01,South,Furniture,1111.06,-55.59,2,0.05
2023-09-01,South,Technology,27.38,-2.76,1,0.3
2023-09-01,West,Furniture,114.96,2.73,1,0.0
2023-09-02,Central,Furniture,1693.29,-96.7,1,0.0
2023-09-02,Central,Office Supplies,2170.07,326.59,2,0.25
2023-09-02,Central,Technology,1633.4,-125.3,1,0.0
2023-09-02,East,Furniture,1382.16,314.09,2,0.4
2023-09-02,East,Office Supplies,3034.42,659.24,3,0.1333
2023-09-02,South,Furniture,1386.34,-96.03,1,0.0
2023-09-02,West,Furniture,1419.32,116.17,2,0.0
2023-09-02,West,Office Supplies,1116.32,126.55,1,0.0
2023-09-03,Central,Furniture,936.8,-29.19,1,0.5
2023-09-03,Central,Office Supplies,928.43,-16.79,3,0.4667
2023-09-03,Central,Technology,498.16,147.89,1,0.0
2023-09-03,East,Furniture,485.74,159.19,1,0.0
2023-09-03,East,Office Supplies,779.9,-71.23,1,0.0
2023-09-03,South,Office Supplies,671.83,242.12,1,0.2
2023-09-03,South,Technology,1645.22,-65.94,1,0.0
2023-09-03,West,Furniture,478.62,-62.6,1,0.0
2023-09-04,Central,Furniture,793.65,-84.62,1,0.5
2023-09-04,West,Furniture,745.81,-11.26,1,0.4
2023-09-04,West,Office Supplies,1706.23,429.3,1,0.0
2023-09-05,Central,Technology,4547.35,136.37,3,0.0667
2023-09-05,East,Office Supplies,19.29,4.6,1,0.1
2023-09-05,South,Office Supplies,206.92,15.49,1,0.0
2023-09-05,South,Technology,1255.11,332.32,1,0.4
2023-09-05,West,Furniture,2169.48,5.95,2,0.1
2023-09-05,West,Office Supplies,880.38,-158.52,1,0.3
2023-09-06,Central,Furniture,103.61,-13.98,1,0.0
2023-09-06,Central,Technology,537.57,103.34,1,0.0
2023-09-06,East,Technology,2681.39,766.03,2,0.15
2023-09-06,South,Technology,2464.94,13.91,2,0.05
2023-09-06,West,Office Supplies,889.5,262.98,1,0.4
2023-09-07,Central,Technology,1153.43,89.62,1,0.1
2023-09-07,East,Office Supplies,494.06,0.37,1,0.0
2023-09-07,South,Furniture,1077.63,-74.05,1,0.0
2023-09-07,South,Office Supplies,1587.74,521.38,2,0.3
2023-09-07,South,Technology,151.64,49.6,1,0.4
2023-09-07,West,Technology,108.76,-7.6,1,0.1
2023-09-08,Central,Furniture,217.52,-43.01,1,0.1
2023-09-08,Central,Office Supplies,821.97,110.05,2,0.25
2023-09-08,East,Furniture,809.22,184.05,1,0.5
2023-09-08,East,Office Supplies,369.03,-65.67,1,0.5
2023-09-08,South,Furniture,1111.51,172.82,1,0.0
2023-09-08,South,Office Supplies,113.74,24.21,1,0.0
2023-09-08,West,Furniture,1219.88,-96.51,2,0.3
2023-09-08,West,Office Supplies,1211.99,-141.32,2,0.0
2023-09-08,West,Technology,1943.69,607.22,2,0.1
2023-09-09,Central,Office Supplies,184.57,9.51,1,0.0
2023-09-09,East,Office Supplies,3688.29,1392.58,3,0.1667
2023-09-09,South,Technology,1768.88,141.38,1,0.0
2023-09-09,West,Furniture,824.83,126.92,1,0.0
2023-09-09,West,Office Supplies,1694.75,431.0,2,0.3
2023-09-10,Central,Office Supplies,544.1,15.44,1,0.3
2023-09-10,East,Office Supplies,1459.79,-19.94,2,0.0
2023-09-10,East,Technology,732.54,211.48,1,0.1
2023-09-10,South,Furniture,1004.23,-108.74,1,0.1
2023-09-10,West,Furniture,1426.26,315.2,1,0.3
2023-09-10,West,Office Supplies,1694.29,-203.86,1,0.0
2023-09-10,West,Technology,1429.77,190.98,1,0.0
2023-09-11,Central,Office Supplies,1492.79,555.29,1,0.0
2023-09-11,Central,Technology,829.81,-40.22,1,0.3
2023-09-11,East,Furniture,1968.12,738.58,1,0.5
2023-09-11,East,Technology,520.38,46.96,1,0.0
2023-09-11,South,Furniture,1751.89,338.77,1,0.2
2023-09-11,South,Office Supplies,1861.39,42.72,2,0.25
2023-09-11,West,Office Supplies,1145.57,374.01,1,0.2
2023-09-12,Central,Furniture,3172.24,608.9,2,0.0
2023-09-12,East,Furniture,328.9,89.39,1,0.4
2023-09-12,East,Technology,1944.98,-219.75,1,0.2
2023-09-12,South,Furniture,641.5,-37.95,1,0.5
2023-09-12,South,Office Supplies,1132.95,131.55,1,0.4
2023-09-12,West,Office Supplies,1631.11,435.88,1,0.2
2023-09-13,Central,Furniture,214.77,41.75,1,0.4
2023-09-13,Central,Technology,1401.04,-225.16,1,0.5
2023-09-13,East,Office Supplies,1715.52,174.06,2,0.05
2023-09-13,South,Furniture,1270.9,387.47,1,0.0
2023-09-13,West,Office Supplies,1551.51,-59.32,2,0.0
2023-09-14,Central,Office Supplies,318.13,99.29,1,0.0
2023-09-14,Central,Technology,686.12,-55.58,2,0.15
2023-09-14,South,Office Supplies,762.54,81.93,1,0.0
2023-09-14,South,Technology,3224.1,610.34,4,0.05
2023-09-14,West,Furniture,1134.94,249.5,1,0.1
2023-09-15,Central,Technology,1604.03,413.33,2,0.1
2023-09-15,East,Furniture,238.63,-0.71,1,0.0
2023-09-15,East,Office Supplies,1724.29,511.17,1,0.1
2023-09-15,East,Technology,676.86,19.92,1,0.5
2023-09-15,South,Furniture,1454.82,236.26,1,0.1
2023-09-15,South,Technology,236.62,62.31,1,0.0
2023-09-15,West,Furniture,2963.39,451.1,3,0.1667
2023-09-16,Central,Technology,1332.81,-72.32,1,0.0
2023-09-16,East,Office Supplies,1664.26,-326.48,1,0.5
2023-09-16,East,Technology,1213.67,25.65,1,0.3
2023-09-16,South,Furniture,816.68,75.72,1,0.0
2023-09-16,South,Office Supplies,1349.15,336.43,1,0.4
2023-09-16,South,Technology,1406.21,-225.47,1,0.4
2023-09-17,Central,Furniture,883.51,41.87,1,0.1
2023-09-17,East,Furniture,1143.25,9.29,1,0.5
2023-09-17,East,Office Supplies,1077.17,170.7,1,0.0
2023-09-17,East,Technology,93.39,7.15,1,0.4
2023-09-17,South,Furniture,1930.76,570.37,1,0.0
2023-09-17,South,Office Supplies,1898.35,-287.85,1,0.0
2023-09-17,West,Technology,854.69,105.47,2,0.35
2023-09-18,Central,Furniture,1028.55,178.23,1,0.0
2023-09-18,Central,Office Supplies,1177.94,171.73,1,0.0
2023-09-18,East,Office Supplies,2076.12,585.39,2,0.2
2023-09-18,East,Technology,1579.37,417.57,2,0.05
2023-09-18,South,Furniture,1125.2,69.68,1,0.0
2023-09-18,South,Technology,2092.98,-231.48,2,0.35
2023-09-18,West,Furniture,246.22,-46.91,1,0.3
2023-09-18,West,Technology,715.74,-78.64,1,0.1
2023-09-19,Central,Furniture,1973.9,437.51,1,0.5
2023-09-19,South,Office Supplies,1339.7,109.55,1,0.4
2023-09-19,West,Office Supplies,671.56,49.16,1,0.4
2023-09-19,West,Technology,92.81,24.27,2,0.1
2023-09-20,Central,Furniture,5137.42,760.7,4,0.15
2023-09-20,Central,Office Supplies,1129.25,-17.85,1,0.5
2023-09-20,East,Office Supplies,145.79,33.26,1,0.1
2023-09-20,West,Furniture,579.36,147.47,1,0.0
2023-09-20,West,Office Supplies,687.4,203.9,2,0.1
2023-09-21,Central,Furniture,392.37,105.81,1,0.0
2023-09-21,Central,Office Supplies,880.63,-75.85,1,0.5
2023-09-21,Central,Technology,396.41,86.03,1,0.0
2023-09-21,South,Technology,1934.68,206.26,2,0.3
2023-09-21,West,Furniture,897.65,-92.28,1,0.4
2023-09-21,West,Technology,1276.69,12.75,2,0.25
2023-09-22,Central,Furniture,1133.46,206.34,1,0.0
2023-09-22,Central,Technology,1596.84,-112.66,2,0.15
2023-09-22,East,Office Supplies,2740.6,-27.41,2,0.0
2023-09-22,West,Furniture,169.71,26.84,1,0.5
2023-09-22,West,Office Supplies,1948.83,691.27,1,0.4
2023-09-22,West,Technology,1817.86,472.71,1,0.5
2023-09-23,Central,Furniture,1104.56,386.87,2,0.35
2023-09-23,Central,Office Supplies,551.76,-90.83,1,0.0
2023-09-23,East,Furniture,5092.15,712.82,4,0.175
2023-09-23,East,Office Supplies,1857.8,-67.74,1,0.2
2023-09-23,West,Furniture,2623.5,31.91,2,0.35
2023-09-23,West,Office Supplies,1028.73,11.6,1,0.0
2023-09-24,Central,Furniture,1480.06,244.04,2,0.15
2023-09-24,Central,Office Supplies,1861.39,31.87,1,0.4
2023-09-24,Central,Technology,1400.37,178.64,1,0.1
2023-09-24,East,Office Supplies,1901.41,340.44,1,0.1
2023-09-24,East,Technology,41.81,5.32,1,0.2
2023-09-24,South,Office Supplies,872.93,-52.18,1,0.4
2023-09-24,South,Technology,724.41,199.87,1,0.4
2023-09-24,West,Furniture,1141.36,370.86,1,0.0
2023-09-25,Central,Furniture,722.9,219.86,1,0.1
2023-09-25,Central,Technology,820.33,295.12,1,0.0
2023-09-25,South,Furniture,780.13,-142.53,1,0.0
2023-09-25,South,Technology,1895.87,-294.1,2,0.2
2023-09-25,West,Office Supplies,419.91,33.62,2,0.2
2023-09-25,West,Technology,641.39,-42.37,1,0.3
2023-09-26,Central,Furniture,1168.8,-118.87,1,0.1
2023-09-26,South,Furniture,563.94,-39.1,1,0.2
2023-09-26,South,Office Supplies,1274.2,-129.87,2,0.2
2023-09-26,West,Technology,1378.2,16.01,1,0.5
2023-09-27,Central,Office Supplies,2872.01,-208.59,2,0.1
2023-09-27,Central,Technology,1786.02,-221.46,1,0.0
2023-09-27,East,Furniture,331.18,50.39,1,0.5
2023-09-27,East,Office Supplies,1799.06,282.7,1,0.0
2023-09-27,East,Technology,1157.0,-6.99,1,0.0
2023-09-27,South,Office Supplies,744.45,180.53,1,0.1
2023-09-27,South,Technology,3172.9,989.97,2,0.4
2023-09-27,West,Furniture,1717.07,-72.61,1,0.0
2023-09-27,West,Office Supplies,199.51,64.9,1,0.3
2023-09-27,West,Technology,762.51,154.23,1,0.3
2023-09-28,Central,Furniture,384.32,75.05,1,0.4
2023-09-28,Central,Office Supplies,1348.32,349.12,2,0.35
2023-09-28,East,Office Supplies,1348.42,224.4,1,0.0
2023-09-28,West,Furniture,643.57,55.25,1,0.3
2023-09-28,West,Office Supplies,141.23,-6.08,1,0.4
2023-09-28,West,Technology,1757.35,-152.38,1,0.0
2023-09-29,Central,Office Supplies,1904.3,-9.92,2,0.1
2023-09-29,Central,Technology,909.14,295.3,1,0.0
2023-09-29,East,Office Supplies,1648.3,-191.68,1,0.4
2023-09-29,East,Technology,742.1,143.34,1,0.3
2023-09-29,South,Furniture,737.21,264.08,1,0.3
2023-09-29,South,Office Supplies,1741.72,351.77,1,0.0
2023-09-29,South,Technology,5446.97,655.26,4,0.1
2023-09-29,West,Technology,361.24,-7.48,1,0.1
2023-09-30,Central,Furniture,2561.46,-109.86,2,0.35
2023-09-30,Central,Office Supplies,287.51,-40.45,1,0.3
2023-09-30,Central,Technology,2427.17,603.44,2,0.45
2023-09-30,East,Furniture,2845.54,-362.68,3,0.1667
2023-09-30,South,Furniture,1701.03,462.21,1,0.0
2023-09-30,South,Office Supplies,1763.5,-187.07,1,0.5
2023-09-30,West,Furniture,1102.08,360.17,1,0.3
2023-10-01,Central,Technology,4714.93,1277.12,4,0.15
2023-10-01,East,Office Supplies,857.31,79.56,1,0.0
2023-10-01,South,Technology,3458.1,-247.66,2,0.0
2023-10-01,West,Furniture,2421.21,-186.25,2,0.25
2023-10-01,West,Technology,3119.04,361.84,2,0.2
2023-10-02,Central,Office Supplies,346.73,24.59,1,0.3
2023-10-02,Central,Technology,1825.53,-242.38,2,0.3
2023-10-02,East,Furniture,3584.49,-384.38,4,0.375
2023-10-02,East,Office Supplies,2055.46,-1.06,2,0.25
2023-10-02,West,Office Supplies,2097.22,-126.8,3,0.2333
2023-10-02,West,Technology,1451.14,150.15,1,0.0
2023-10-03,Central,Office Supplies,294.97,66.47,1,0.2
2023-10-03,Central,Technology,2136.22,-168.73,2,0.05
2023-10-03,East,Furniture,2779.45,156.1,2,0.25
2023-10-03,East,Office Supplies,191.83,10.8,1,0.3
2023-10-03,East,Technology,1555.32,539.15,1,0.2
2023-10-03,South,Office Supplies,709.25,41.02,1,0.3
2023-10-03,South,Technology,1533.58,507.79,2,0.05
2023-10-03,West,Technology,604.58,75.67,1,0.0
2023-10-04,Central,Office Supplies,130.76,11.02,1,0.4
2023-10-04,Central,Technology,3031.52,395.67,2,0.4
2023-10-04,East,Furniture,579.41,-23.96,1,0.2
2023-10-04,South,Furniture,1594.54,529.87,1,0.4
2023-10-04,South,Technology,1814.45,283.28,1,0.0
2023-10-04,West,Furniture,108.0,42.42,1,0.2
2023-10-04,West,Office Supplies,1320.36,197.48,2,0.2
2023-10-05,Central,Furniture,4260.68,191.23,3,0.1
2023-10-05,Central,Office Supplies,3654.18,383.26,2,0.3
2023-10-05,East,Furniture,1073.86,-119.02,1,0.0
2023-10-05,East,Technology,1602.28,-104.45,2,0.25
2023-10-05,West,Furniture,202.77,39.08,1,0.4
2023-10-05,West,Office Supplies,425.23,-75.59,1,0.5
2023-10-05,West,Technology,896.19,75.08,2,0.05
2023-10-06,Central,Furniture,986.33,119.46,2,0.05
2023-10-06,Central,Office Supplies,1595.29,-184.95,1,0.5
2023-10-06,Central,Technology,4273.35,457.4,3,0.1667
2023-10-06,East,Technology,1616.56,182.95,1,0.3
2023-10-06,South,Furniture,1086.56,104.1,1,0.0
2023-10-06,South,Office Supplies,2988.63,757.96,3,0.4
2023-10-06,South,Technology,2124.62,539.99,2,0.0
2023-10-06,West,Office Supplies,1578.02,84.53,1,0.0
2023-10-06,West,Technology,858.27,135.73,1,0.3
2023-10-07,Central,Furniture,766.52,64.04,1,0.0
2023-10-07,Central,Office Supplies,750.49,-22.27,1,0.3
2023-10-07,Central,Technology,3433.67,542.45,3,0.4667
2023-10-07,South,Technology,389.85,-12.14,1,0.0
2023-10-07,West,Furniture,1403.62,-141.04,3,0.1333
2023-10-07,West,Office Supplies,1927.05,-83.7,1,0.0
2023-10-07,West,Technology,1022.32,215.3,1,0.4
2023-10-08,East,Furniture,1268.31,-165.39,1,0.3
2023-10-08,East,Technology,3810.2,637.15,3,0.1667
2023-10-08,South,Furniture,847.73,246.98,1,0.0
2023-10-08,South,Technology,3002.32,985.04,2,0.2
2023-10-08,West,Furniture,1637.4,292.04,1,0.3
2023-10-08,West,Technology,1066.99,233.96,1,0.3
2023-10-09,Central,Furniture,1944.35,297.75,3,0.4
2023-10-09,East,Furniture,411.86,-82.12,1,0.5
2023-10-09,East,Office Supplies,728.62,-61.32,1,0.1
2023-10-09,South,Furniture,83.05,-12.19,1,0.3
2023-10-09,South,Technology,1218.43,269.48,1,0.1
