order_id,customer_id,product_id,order_date,sales,quantity,profit,discount,order_month,order_year,profit_margin
CA-2023-108188,CG-10664,TEC-ACC-10637,2023-08-11,1849.14,1,-58.65,0.2,8,2023,-0.0317
CA-2023-108189,CG-10442,TEC-PHO-10111,2021-02-21,1170.0,1,339.57,0.4,2,2021,0.2902
CA-2023-108190,CG-10272,FUR-FUR-10330,2021-07-20,717.61,1,83.77,0.0,7,2021,0.1167
CA-2023-108191,CG-10504,TEC-PHO-10342,2022-07-24,945.55,7,-154.0,0.3,7,2022,-0.1629
CA-2023-108192,CG-10284,OFF-FAS-10206,2023-10-12,1611.66,1,315.85,0.4,10,2023,0.196
CA-2023-108193,CG-10271,OFF-LAB-10370,2022-06-21,1789.5,4,273.07,0.0,6,2022,0.1526
CA-2023-108194,CG-10242,TEC-PHO-10201,2023-07-06,1111.25,4,238.17,0.3,7,2023,0.2143
CA-2023-108195,CG-10582,OFF-ENV-10186,2023-11-11,882.89,1,-20.67,0.2,11,2023,-0.0234
CA-2023-108196,CG-10789,TEC-MAC-10980,2023-01-11,262.19,1,8.02,0.4,1,2023,0.0306
CA-2023-108197,CG-10327,FUR-BOO-10464,2023-01-03,1659.53,5,129.91,0.3,1,2023,0.0783
CA-2023-108198,CG-10045,OFF-SUP-10638,2023-08-09,1687.65,6,-65.95,0.1,8,2023,-0.0391
CA-2023-108199,CG-10591,FUR-BOO-10987,2022-01-23,1151.98,6,-110.94,0.0,1,2022,-0.0963
CA-2023-108200,CG-10557,OFF-PAP-10940,2022-02-21,1933.52,8,19.29,0.1,2,2022,0.01
CA-2023-108201,CG-10277,FUR-CHA-10907,2022-09-15,241.56,5,-25.93,0.0,9,2022,-0.1073
CA-2023-108202,CG-10788,TEC-ACC-10962,2021-09-09,1187.79,10,-117.35,0.0,9,2021,-0.0988
CA-2023-108203,CG-10255,FUR-TAB-10624,2023-12-02,858.22,5,-160.49,0.0,12,2023,-0.187
CA-2023-108204,CG-10024,OFF-LAB-10838,2023-06-07,1103.72,9,8.31,0.1,6,2023,0.0075
CA-2023-108205,CG-10644,FUR-CHA-10130,2022-04-08,1871.31,2,557.59,0.2,4,2022,0.298
CA-2023-108206,CG-10192,TEC-COP-10934,2023-10-21,364.75,4,98.61,0.0,10,2023,0.2703
CA-2023-108207,CG-10630,FUR-CHA-10170,2023-12-18,1675.54,7,594.55,0.5,12,2023,0.3548
CA-2023-108208,CG-10330,OFF-ART-10719,2023-03-30,463.21,8,180.27,0.4,3,2023,0.3892
CA-2023-108209,CG-10278,OFF-APP-10184,2021-08-26,738.07,9,-38.42,0.4,8,2021,-0.0521
CA-2023-108210,CG-10314,TEC-ACC-10795,2022-06-15,1203.22,5,-101.96,0.2,6,2022,-0.0847
CA-2023-108211,CG-10642,OFF-APP-10195,2023-07-30,623.01,4,-0.93,0.0,7,2023,-0.0015
CA-2023-108212,CG-10003,FUR-TAB-10686,2023-06-12,510.8,2,83.91,0.0,6,2023,0.1643
CA-2023-108213,CG-10585,OFF-STO-10520,2021-07-21,1075.11,10,426.37,0.3,7,2021,0.3966
CA-2023-108214,CG-10767,OFF-PAP-10529,2021-09-30,1791.09,2,657.49,0.5,9,2021,0.3671
CA-2023-108215,CG-10106,OFF-ART-10823,2022-02-18,1672.63,9,-202.09,0.0,2,2022,-0.1208
CA-2023-108216,CG-10622,OFF-ART-10875,2023-01-22,1015.74,3,202.35,0.0,1,2023,0.1992
CA-2023-108217,CG-10371,TEC-COP-10075,2021-06-17,362.94,8,91.36,0.0,6,2021,0.2517
CA-2023-108218,CG-10212,TEC-PHO-10376,2023-11-18,915.96,7,-123.95,0.0,11,2023,-0.1353
CA-2023-108219,CG-10114,OFF-BIN-10164,2022-03-08,691.92,9,135.61,0.4,3,2022,0.196
CA-2023-108220,CG-10292,OFF-PAP-10552,2023-06-15,1450.09,7,282.09,0.0,6,2023,0.1945
CA-2023-108221,CG-10368,TEC-PHO-10180,2022-11-27,1852.95,5,-333.53,0.1,11,2022,-0.18
CA-2023-108222,CG-10178,OFF-ENV-10570,2023-01-06,535.28,2,150.58,0.0,1,2023,0.2813
CA-2023-108223,CG-10720,TEC-ACC-10182,2023-11-17,747.73,6,221.98,0.2,11,2023,0.2969
CA-2023-108224,CG-10376,FUR-FUR-10365,2023-06-28,1224.34,6,-143.95,0.2,6,2023,-0.1176
CA-2023-108225,CG-10312,FUR-TAB-10748,2021-11-20,721.49,1,2.67,0.5,11,2021,0.0037
CA-2023-108226,CG-10258,FUR-FUR-10751,2021-11-30,938.32,8,-0.18,0.1,11,2021,-0.0002
CA-2023-108227,CG-10407,TEC-COP-10523,2023-02-10,883.7,7,123.92,0.0,2,2023,0.1402
CA-2023-108228,CG-10261,TEC-COP-10720,2021-11-12,1005.67,3,271.48,0.0,11,2021,0.2699
CA-2023-108229,CG-10742,TEC-PHO-10997,2023-07-24,585.61,5,-93.12,0.0,7,2023,-0.159
CA-2023-108230,CG-10376,TEC-MAC-10672,2022-03-31,39.83,6,4.84,0.0,3,2022,0.1215
CA-2023-108231,CG-10290,FUR-TAB-10472,2022-07-03,1873.2,2,168.19,0.3,7,2022,0.0898
CA-2023-108232,CG-10368,TEC-MAC-10985,2021-12-12,1862.54,1,82.5,0.0,12,2021,0.0443
CA-2023-108233,CG-10164,OFF-ENV-10523,2022-03-28,1998.11,2,154.3,0.4,3,2022,0.0772
CA-2023-108234,CG-10396,TEC-MAC-10196,2022-12-27,41.02,8,14.62,0.2,12,2022,0.3564
CA-2023-108235,CG-10424,FUR-BOO-10337,2021-09-16,623.24,10,126.65,0.1,9,2021,0.2032
CA-2023-108236,CG-10273,TEC-MAC-10344,2022-11-10,415.14,10,69.5,0.0,11,2022,0.1674
CA-2023-108237,CG-10194,OFF-PAP-10449,2021-01-19,327.04,8,-10.13,0.0,1,2021,-0.031
CA-2023-108238,CG-10472,OFF-STO-10264,2023-06-10,691.26,7,-115.62,0.4,6,2023,-0.1673
CA-2023-108239,CG-10014,FUR-BOO-10481,2023-06-05,496.55,10,-54.63,0.3,6,2023,-0.11
CA-2023-108240,CG-10312,TEC-COP-10414,2021-09-15,351.15,5,75.08,0.0,9,2021,0.2138
CA-2023-108241,CG-10655,OFF-STO-10027,2021-10-25,286.75,3,15.71,0.0,10,2021,0.0548
CA-2023-108242,CG-10792,TEC-MAC-10251,2021-09-16,693.83,2,123.07,0.5,9,2021,0.1774
CA-2023-108243,CG-10108,OFF-ENV-10429,2022-01-18,1713.57,4,280.81,0.0,1,2022,0.1639
CA-2023-108244,CG-10463,OFF-ART-10046,2023-05-30,1007.69,8,280.69,0.0,5,2023,0.2785
CA-2023-108245,CG-10540,FUR-CHA-10459,2021-02-23,216.11,2,13.44,0.3,2,2021,0.0622
CA-2023-108246,CG-10443,TEC-COP-10483,2023-02-21,421.36,5,166.72,0.0,2,2023,0.3957
CA-2023-108247,CG-10041,OFF-FAS-10210,2021-03-07,243.59,8,-8.17,0.0,3,2021,-0.0335
CA-2023-108248,CG-10659,OFF-STO-10923,2022-04-20,820.39,3,91.64,0.3,4,2022,0.1117
CA-2023-108249,CG-10530,TEC-COP-10095,2023-07-15,1743.25,3,42.58,0.0,7,2023,0.0244
CA-2023-108250,CG-10013,OFF-STO-10571,2021-06-23,1873.97,7,-86.76,0.3,6,2021,-0.0463
CA-2023-108251,CG-10653,OFF-PAP-10800,2021-02-18,220.42,6,24.69,0.2,2,2021,0.112
CA-2023-108252,CG-10443,OFF-PAP-10782,2021-05-01,386.62,5,44.86,0.0,5,2021,0.116
CA-2023-108253,CG-10546,FUR-BOO-10180,2021-05-08,351.9,3,13.1,0.2,5,2021,0.0372
CA-2023-108254,CG-10034,OFF-ENV-10886,2022-02-26,1819.11,5,544.9,0.0,2,2022,0.2995
CA-2023-108255,CG-10451,OFF-LAB-10965,2021-07-06,1057.97,10,-142.72,0.5,7,2021,-0.1349
CA-2023-108256,CG-10757,FUR-BOO-10516,2022-05-23,586.31,6,-113.8,0.3,5,2022,-0.1941
CA-2023-108257,CG-10043,OFF-STO-10272,2023-07-26,257.15,8,-15.85,0.2,7,2023,-0.0616
CA-2023-108258,CG-10768,TEC-COP-10077,2022-03-17,111.23,2,14.5,0.2,3,2022,0.1304
CA-2023-108259,CG-10681,FUR-TAB-10198,2022-01-21,1812.13,4,-265.63,0.2,1,2022,-0.1466
CA-2023-108260,CG-10599,FUR-BOO-10026,2021-11-26,1437.36,7,-172.28,0.2,11,2021,-0.1199
CA-2023-108261,CG-10757,TEC-ACC-10754,2023-08-21,485.36,9,-36.19,0.0,8,2023,-0.0746
CA-2023-108262,CG-10751,OFF-LAB-10149,2021-11-26,1470.78,8,122.1,0.0,11,2021,0.083
CA-2023-108263,CG-10293,OFF-APP-10966,2023-01-10,1393.75,7,549.33,0.0,1,2023,0.3941
CA-2023-108264,CG-10361,OFF-PAP-10775,2022-11-19,130.84,3,-4.65,0.3,11,2022,-0.0355
CA-2023-108265,CG-10386,TEC-COP-10302,2022-06-10,341.09,9,-32.43,0.0,6,2022,-0.0951
CA-2023-108266,CG-10737,TEC-ACC-10618,2021-01-26,1025.17,9,29.03,0.2,1,2021,0.0283
CA-2023-108267,CG-10543,OFF-STO-10434,2021-01-11,792.79,9,242.76,0.4,1,2021,0.3062
CA-2023-108268,CG-10611,FUR-TAB-10492,2021-03-25,781.36,10,308.15,0.3,3,2021,0.3944
CA-2023-108269,CG-10772,FUR-TAB-10645,2023-02-14,489.58,6,14.77,0.0,2,2023,0.0302
CA-2023-108270,CG-10343,FUR-FUR-10497,2021-07-06,1765.32,1,143.35,0.0,7,2021,0.0812
CA-2023-108271,CG-10698,TEC-COP-10608,2022-11-15,1549.75,6,312.93,0.2,11,2022,0.2019
CA-2023-108272,CG-10136,OFF-STO-10294,2022-10-10,1493.62,5,-3.51,0.0,10,2022,-0.0023
CA-2023-108273,CG-10503,FUR-FUR-10087,2021-06-18,1504.75,5,204.54,0.0,6,2021,0.1359
CA-2023-108274,CG-10034,OFF-ENV-10712,2021-03-13,1186.09,1,-227.92,0.0,3,2021,-0.1922
CA-2023-108275,CG-10345,TEC-MAC-10844,2022-02-24,187.54,3,56.44,0.0,2,2022,0.3009
CA-2023-108276,CG-10670,TEC-MAC-10570,2021-01-14,1567.25,9,-21.21,0.3,1,2021,-0.0135
CA-2023-108277,CG-10496,FUR-TAB-10982,2022-03-31,195.05,10,1.95,0.0,3,2022,0.01
CA-2023-108278,CG-10288,FUR-FUR-10424,2021-09-25,559.92,9,-42.07,0.0,9,2021,-0.0751
CA-2023-108279,CG-10624,FUR-TAB-10831,2022-08-05,1744.39,10,434.72,0.1,8,2022,0.2492
CA-2023-108280,CG-10784,TEC-COP-10803,2021-02-08,521.81,8,70.73,0.1,2,2021,0.1355
CA-2023-108281,CG-10584,FUR-CHA-10076,2023-07-14,545.8,10,-8.22,0.0,7,2023,-0.0151
CA-2023-108282,CG-10596,OFF-FAS-10595,2021-07-22,1558.47,3,266.88,0.4,7,2021,0.1712
CA-2023-108283,CG-10660,TEC-ACC-10300,2023-02-22,112.9,5,-6.02,0.2,2,2023,-0.0533
CA-2023-108284,CG-10316,FUR-TAB-10643,2023-11-22,929.73,6,-157.57,0.0,11,2023,-0.1695
CA-2023-108285,CG-10707,FUR-CHA-10553,2022-04-05,1206.56,6,352.37,0.0,4,2022,0.292
CA-2023-108286,CG-10151,TEC-MAC-10447,2022-09-13,1947.78,10,370.85,0.1,9,2022,0.1904
CA-2023-108287,CG-10191,TEC-ACC-10226,2023-03-11,1804.06,8,345.09,0.1,3,2023,0.1913
CA-2023-108288,CG-10002,OFF-ART-10973,2023-01-28,791.14,1,210.17,0.1,1,2023,0.2657
CA-2023-108289,CG-10291,TEC-MAC-10032,2022-02-25,986.4,2,-39.57,0.5,2,2022,-0.0401
CA-2023-108290,CG-10126,FUR-FUR-10260,2021-07-03,1065.49,5,-135.55,0.5,7,2021,-0.1272
CA-2023-108291,CG-10547,TEC-MAC-10834,2022-07-13,1537.19,7,-71.64,0.0,7,2022,-0.0466
CA-2023-108292,CG-10414,FUR-FUR-10351,2021-11-27,1188.49,1,172.72,0.3,11,2021,0.1453
CA-2023-108293,CG-10019,TEC-COP-10708,2023-06-07,1987.7,5,320.4,0.0,6,2023,0.1612
CA-2023-108294,CG-10485,FUR-FUR-10941,2023-02-25,1747.8,8,126.16,0.4,2,2023,0.0722
CA-2023-108295,CG-10247,OFF-PAP-10948,2023-06-04,1015.98,5,36.73,0.1,6,2023,0.0362
CA-2023-108296,CG-10116,FUR-TAB-10023,2021-02-18,155.83,5,3.75,0.4,2,2021,0.0241
CA-2023-108297,CG-10378,OFF-ENV-10663,2022-09-23,1539.23,9,-107.07,0.5,9,2022,-0.0696
CA-2023-108298,CG-10342,FUR-FUR-10474,2023-01-12,663.74,5,162.74,0.0,1,2023,0.2452
CA-2023-108299,CG-10253,FUR-CHA-10436,2022-02-19,1852.46,1,426.81,0.0,2,2022,0.2304
CA-2023-108300,CG-10365,FUR-FUR-10320,2023-05-24,50.17,3,-5.94,0.0,5,2023,-0.1184
CA-2023-108301,CG-10730,TEC-COP-10691,2023-07-12,1692.75,5,-333.68,0.0,7,2023,-0.1971
CA-2023-108302,CG-10644,OFF-STO-10360,2021-12-28,837.14,6,41.19,0.0,12,2021,0.0492
CA-2023-108303,CG-10370,TEC-MAC-10203,2021-12-15,764.94,3,253.32,0.1,12,2021,0.3312
CA-2023-108304,CG-10524,OFF-PAP-10969,2023-10-15,1665.77,3,-36.88,0.4,10,2023,-0.0221
CA-2023-108305,CG-10768,FUR-BOO-10930,2022-02-04,516.44,7,99.14,0.3,2,2022,0.192
CA-2023-108306,CG-10514,TEC-COP-10657,2023-06-23,279.24,3,-51.02,0.2,6,2023,-0.1827
CA-2023-108307,CG-10291,FUR-BOO-10786,2021-04-01,314.31,9,27.46,0.5,4,2021,0.0874
CA-2023-108308,CG-10629,OFF-PAP-10072,2021-04-24,191.15,9,-11.89,0.0,4,2021,-0.0622
CA-2023-108309,CG-10625,TEC-ACC-10261,2021-01-13,1786.64,2,376.69,0.0,1,2021,0.2108
CA-2023-108310,CG-10713,FUR-BOO-10414,2021-04-09,1720.19,6,-59.57,0.0,4,2021,-0.0346
CA-2023-108311,CG-10473,TEC-COP-10767,2021-03-19,783.78,8,-51.43,0.4,3,2021,-0.0656
CA-2023-108312,CG-10636,OFF-BIN-10006,2021-10-15,292.2,8,83.61,0.0,10,2021,0.2861
CA-2023-108313,CG-10607,FUR-TAB-10250,2023-04-26,674.9,9,127.27,0.1,4,2023,0.1886
CA-2023-108314,CG-10681,TEC-MAC-10015,2023-06-16,1110.35,2,315.23,0.1,6,2023,0.2839
CA-2023-108315,CG-10716,FUR-TAB-10892,2021-02-10,1326.04,6,460.77,0.2,2,2021,0.3475
CA-2023-108316,CG-10244,OFF-ART-10897,2022-01-20,774.38,6,-19.25,0.4,1,2022,-0.0249
CA-2023-108317,CG-10241,TEC-MAC-10740,2021-06-10,159.41,5,49.58,0.0,6,2021,0.311
CA-2023-108318,CG-10053,TEC-COP-10176,2023-01-23,1462.81,10,446.92,0.1,1,2023,0.3055
CA-2023-108319,CG-10262,TEC-COP-10334,2023-06-17,1448.65,10,-119.36,0.2,6,2023,-0.0824
CA-2023-108320,CG-10777,OFF-FAS-10441,2022-12-02,1665.2,2,231.11,0.2,12,2022,0.1388
CA-2023-108321,CG-10066,OFF-ENV-10947,2023-08-16,164.19,2,-12.11,0.1,8,2023,-0.0738
CA-2023-108322,CG-10464,OFF-FAS-10496,2022-04-20,1280.58,9,-10.96,0.0,4,2022,-0.0086
CA-2023-108323,CG-10420,TEC-MAC-10271,2023-01-28,429.91,1,132.21,0.3,1,2023,0.3075
CA-2023-108324,CG-10023,TEC-COP-10313,2023-03-30,369.96,9,51.01,0.0,3,2023,0.1379
CA-2023-108325,CG-10312,FUR-TAB-10162,2022-08-11,359.15,1,101.58,0.0,8,2022,0.2828
CA-2023-108326,CG-10454,TEC-COP-10906,2022-11-29,89.55,5,-4.87,0.0,11,2022,-0.0544
CA-2023-108327,CG-10310,TEC-PHO-10631,2021-02-18,85.71,5,5.48,0.5,2,2021,0.0639
CA-2023-108328,CG-10022,TEC-ACC-10377,2022-05-17,84.47,2,32.01,0.2,5,2022,0.379
CA-2023-108329,CG-10417,OFF-BIN-10250,2023-05-10,198.89,7,12.03,0.4,5,2023,0.0605
CA-2023-108330,CG-10064,TEC-COP-10219,2023-12-31,1662.43,8,596.6,0.0,12,2023,0.3589
CA-2023-108331,CG-10436,TEC-ACC-10518,2022-07-17,1868.09,3,444.29,0.0,7,2022,0.2378
CA-2023-108332,CG-10719,FUR-CHA-10272,2022-01-12,920.67,1,241.43,0.0,1,2022,0.2622
CA-2023-108333,CG-10336,FUR-FUR-10955,2023-11-27,920.8,3,160.3,0.5,11,2023,0.1741
CA-2023-108334,CG-10378,FUR-TAB-10998,2022-06-19,1160.67,7,262.25,0.0,6,2022,0.2259
CA-2023-108335,CG-10272,OFF-STO-10747,2023-11-21,279.41,6,105.18,0.1,11,2023,0.3764
CA-2023-108336,CG-10783,TEC-ACC-10089,2022-02-24,1518.31,1,480.73,0.0,2,2022,0.3166
CA-2023-108337,CG-10207,FUR-FUR-10717,2023-09-30,1402.38,7,-138.96,0.3,9,2023,-0.0991
CA-2023-108338,CG-10281,TEC-ACC-10109,2022-08-16,840.09,5,265.65,0.0,8,2022,0.3162
CA-2023-108339,CG-10627,FUR-FUR-10227,2021-05-15,273.39,9,56.2,0.2,5,2021,0.2056
CA-2023-108340,CG-10718,OFF-APP-10756,2023-07-11,500.77,5,153.76,0.1,7,2023,0.307
CA-2023-108341,CG-10531,OFF-ART-10009,2023-08-15,1971.08,5,539.02,0.5,8,2023,0.2735
CA-2023-108342,CG-10701,TEC-ACC-10992,2021-12-07,115.88,4,-12.94,0.0,12,2021,-0.1117
CA-2023-108343,CG-10309,TEC-COP-10946,2022-06-16,1068.0,8,336.54,0.1,6,2022,0.3151
CA-2023-108344,CG-10513,TEC-MAC-10502,2021-06-09,1163.85,3,-212.08,0.5,6,2021,-0.1822
CA-2023-108345,CG-10260,TEC-PHO-10162,2023-09-16,1406.21,10,-225.47,0.4,9,2023,-0.1603
CA-2023-108346,CG-10709,OFF-ENV-10462,2022-08-27,1037.32,3,32.1,0.0,8,2022,0.0309
CA-2023-108347,CG-10435,FUR-FUR-10150,2021-06-22,1866.91,5,738.17,0.3,6,2021,0.3954
CA-2023-108348,CG-10059,TEC-COP-10053,2023-12-27,996.08,1,260.31,0.4,12,2023,0.2613
CA-2023-108349,CG-10489,TEC-COP-10977,2021-11-16,1412.43,5,69.62,0.5,11,2021,0.0493
CA-2023-108350,CG-10451,FUR-CHA-10209,2023-02-26,415.36,9,-30.97,0.1,2,2023,-0.0746
CA-2023-108351,CG-10031,FUR-TAB-10560,2023-07-16,331.7,6,45.25,0.5,7,2023,0.1364
CA-2023-108352,CG-10502,FUR-CHA-10772,2021-09-06,1311.12,4,-218.73,0.5,9,2021,-0.1668
CA-2023-108353,CG-10050,FUR-CHA-10268,2022-08-27,556.94,4,29.28,0.0,8,2022,0.0526
CA-2023-108354,CG-10091,TEC-PHO-10082,2023-11-01,941.44,5,296.08,0.2,11,2023,0.3145
CA-2023-108355,CG-10689,FUR-CHA-10906,2022-07-18,1473.48,3,542.11,0.0,7,2022,0.3679
CA-2023-108356,CG-10332,FUR-TAB-10187,2023-05-19,759.53,4,-24.37,0.4,5,2023,-0.0321
CA-2023-108357,CG-10527,FUR-BOO-10745,2021-12-01,1288.78,9,98.33,0.0,12,2021,0.0763
CA-2023-108358,CG-10286,FUR-BOO-10879,2023-09-02,593.12,6,160.1,0.0,9,2023,0.2699
CA-2023-108359,CG-10325,OFF-SUP-10280,2021-08-22,532.34,2,46.53,0.0,8,2021,0.0874
CA-2023-108360,CG-10043,OFF-BIN-10493,2023-05-24,769.9,4,-45.57,0.3,5,2023,-0.0592
CA-2023-108361,CG-10089,FUR-BOO-10823,2021-01-19,267.39,8,26.09,0.0,1,2021,0.0976
CA-2023-108362,CG-10300,OFF-ENV-10974,2022-05-12,1885.46,2,230.6,0.3,5,2022,0.1223
CA-2023-108363,CG-10095,OFF-PAP-10456,2023-10-26,362.77,1,13.05,0.0,10,2023,0.036
CA-2023-108364,CG-10588,FUR-CHA-10675,2023-03-24,1795.57,10,502.78,0.1,3,2023,0.28
CA-2023-108365,CG-10078,FUR-TAB-10150,2022-09-14,1351.27,1,452.36,0.5,9,2022,0.3348
CA-2023-108366,CG-10089,FUR-FUR-10666,2022-05-22,107.52,3,-17.27,0.5,5,2022,-0.1606
CA-2023-108367,CG-10261,OFF-ENV-10516,2021-02-14,743.55,2,-141.9,0.5,2,2021,-0.1908
CA-2023-108368,CG-10373,OFF-PAP-10580,2021-03-10,1665.06,3,649.75,0.4,3,2021,0.3902
CA-2023-108369,CG-10292,TEC-COP-10260,2022-09-08,906.89,9,-21.97,0.5,9,2022,-0.0242
CA-2023-108370,CG-10645,OFF-FAS-10096,2023-07-07,175.84,2,1.99,0.5,7,2023,0.0113
CA-2023-108371,CG-10718,FUR-TAB-10654,2022-06-18,1883.6,4,-149.28,0.3,6,2022,-0.0793
CA-2023-108372,CG-10434,TEC-PHO-10260,2022-05-22,686.13,6,-108.16,0.3,5,2022,-0.1576
CA-2023-108373,CG-10113,FUR-FUR-10890,2022-01-23,260.75,4,100.51,0.4,1,2022,0.3855
CA-2023-108374,CG-10059,TEC-ACC-10538,2021-01-05,111.55,10,22.9,0.0,1,2021,0.2053
CA-2023-108375,CG-10136,TEC-PHO-10604,2022-11-03,118.38,4,33.19,0.1,11,2022,0.2804
CA-2023-108376,CG-10501,TEC-COP-10075,2021-09-10,144.41,6,32.67,0.4,9,2021,0.2262
CA-2023-108377,CG-10376,OFF-BIN-10514,2021-10-23,528.98,1,-43.22,0.2,10,2021,-0.0817
CA-2023-108378,CG-10421,FUR-CHA-10570,2022-12-30,64.45,5,-1.46,0.1,12,2022,-0.0227
CA-2023-108379,CG-10041,OFF-BIN-10756,2021-07-09,155.05,6,13.32,0.0,7,2021,0.0859
CA-2023-108380,CG-10460,TEC-COP-10559,2023-02-02,393.22,7,-22.57,0.4,2,2023,-0.0574
CA-2023-108381,CG-10192,TEC-MAC-10885,2021-02-12,666.44,7,206.11,0.0,2,2021,0.3093
CA-2023-108382,CG-10266,FUR-CHA-10979,2022-03-12,1958.62,10,241.97,0.0,3,2022,0.1235
CA-2023-108383,CG-10185,FUR-FUR-10897,2023-03-25,1444.79,9,321.33,0.3,3,2023,0.2224
CA-2023-108384,CG-10435,OFF-BIN-10803,2023-05-14,827.85,3,282.36,0.3,5,2023,0.3411
CA-2023-108385,CG-10104,OFF-LAB-10553,2022-07-10,579.54,4,107.67,0.4,7,2022,0.1858
CA-2023-108386,CG-10326,OFF-BIN-10504,2021-03-10,1613.17,8,433.75,0.3,3,2021,0.2689
CA-2023-108387,CG-10211,OFF-SUP-10650,2022-10-28,1310.54,4,69.76,0.4,10,2022,0.0532
CA-2023-108388,CG-10124,TEC-ACC-10123,2021-06-13,1922.36,4,-123.6,0.3,6,2021,-0.0643
CA-2023-108389,CG-10220,TEC-COP-10498,2021-04-11,409.64,4,-62.92,0.0,4,2021,-0.1536
CA-2023-108390,CG-10646,FUR-FUR-10586,2021-12-20,1676.69,3,273.55,0.0,12,2021,0.1631
CA-2023-108391,CG-10567,TEC-ACC-10390,2021-09-15,423.39,6,86.51,0.0,9,2021,0.2043
CA-2023-108392,CG-10129,TEC-ACC-10276,2023-10-24,1704.99,1,-47.54,0.1,10,2023,-0.0279
CA-2023-108393,CG-10165,OFF-STO-10365,2022-12-23,285.16,8,-27.63,0.1,12,2022,-0.0969
CA-2023-108394,CG-10240,FUR-CHA-10943,2023-01-01,1811.45,9,195.03,0.3,1,2023,0.1077
CA-2023-108395,CG-10464,OFF-PAP-10784,2022-09-20,1185.8,4,160.14,0.4,9,2022,0.135
CA-2023-108396,CG-10163,OFF-APP-10535,2022-03-19,1672.24,3,650.54,0.1,3,2022,0.389
CA-2023-108397,CG-10104,TEC-MAC-10932,2022-09-06,1428.15,5,-59.87,0.0,9,2022,-0.0419
CA-2023-108398,CG-10566,TEC-ACC-10464,2021-04-02,14.88,10,3.79,0.3,4,2021,0.2547
CA-2023-108399,CG-10164,FUR-TAB-10105,2022-07-23,990.14,5,-173.56,0.1,7,2022,-0.1753
CA-2023-108400,CG-10458,TEC-ACC-10724,2021-02-08,43.02,9,15.13,0.0,2,2021,0.3517
CA-2023-108401,CG-10085,TEC-COP-10211,2022-07-05,1653.63,3,-199.72,0.2,7,2022,-0.1208
CA-2023-108402,CG-10763,TEC-PHO-10250,2021-09-10,1821.79,5,-202.43,0.0,9,2021,-0.1111
CA-2023-108403,CG-10200,FUR-FUR-10504,2022-02-19,1748.66,8,-61.62,0.1,2,2022,-0.0352
CA-2023-108404,CG-10650,OFF-ENV-10608,2022-08-02,404.98,1,58.13,0.4,8,2022,0.1435
CA-2023-108405,CG-10002,TEC-PHO-10379,2021-09-01,1595.19,5,-307.98,0.3,9,2021,-0.1931
CA-2023-108406,CG-10502,OFF-FAS-10684,2023-05-16,1720.63,1,-190.89,0.1,5,2023,-0.1109
CA-2023-108407,CG-10675,FUR-FUR-10862,2023-07-06,1063.94,3,185.93,0.2,7,2023,0.1748
CA-2023-108408,CG-10250,OFF-ART-10409,2023-12-23,926.46,4,318.26,0.2,12,2023,0.3435
CA-2023-108409,CG-10038,TEC-ACC-10430,2022-12-28,437.34,10,142.98,0.2,12,2022,0.3269
CA-2023-108410,CG-10562,TEC-MAC-10357,2022-12-01,1344.34,1,-7.8,0.0,12,2022,-0.0058
CA-2023-108411,CG-10750,FUR-TAB-10531,2022-01-13,985.83,8,-6.32,0.5,1,2022,-0.0064
CA-2023-108412,CG-10477,FUR-CHA-10286,2021-11-07,1955.36,7,-116.03,0.0,11,2021,-0.0593
CA-2023-108413,CG-10009,TEC-PHO-10760,2023-03-30,1637.74,6,116.91,0.3,3,2023,0.0714
CA-2023-108414,CG-10550,TEC-PHO-10154,2022-01-08,1904.99,1,43.06,0.0,1,2022,0.0226
CA-2023-108415,CG-10649,FUR-FUR-10116,2021-06-24,703.32,2,156.05,0.4,6,2021,0.2219
CA-2023-108416,CG-10147,OFF-APP-10934,2022-10-09,610.2,2,-50.06,0.0,10,2022,-0.082
CA-2023-108417,CG-10592,FUR-BOO-10656,2021-10-06,1775.95,7,612.63,0.0,10,2021,0.345
CA-2023-108418,CG-10323,OFF-SUP-10120,2022-08-11,1117.56,10,114.09,0.2,8,2022,0.1021
CA-2023-108419,CG-10487,FUR-FUR-10819,2021-08-15,1252.35,2,450.36,0.0,8,2021,0.3596
CA-2023-108420,CG-10516,FUR-TAB-10595,2022-01-16,1347.96,2,51.11,0.0,1,2022,0.0379
CA-2023-108421,CG-10163,FUR-FUR-10309,2021-09-23,1057.13,8,-102.85,0.0,9,2021,-0.0973
CA-2023-108422,CG-10352,OFF-BIN-10230,2022-11-20,1356.9,1,261.37,0.2,11,2022,0.1926
CA-2023-108423,CG-10625,OFF-APP-10106,2023-02-18,535.88,2,-44.81,0.0,2,2023,-0.0836
CA-2023-108424,CG-10227,OFF-ENV-10537,2023-01-26,1367.13,5,528.63,0.0,1,2023,0.3867
CA-2023-108425,CG-10193,OFF-LAB-10382,2022-05-18,841.2,4,148.66,0.0,5,2022,0.1767
CA-2023-108426,CG-10218,TEC-MAC-10644,2022-01-22,1017.25,7,308.0,0.1,1,2022,0.3028
CA-2023-108427,CG-10294,FUR-CHA-10329,2023-08-02,1587.08,8,38.97,0.0,8,2023,0.0246
CA-2023-108428,CG-10354,TEC-ACC-10519,2023-03-28,415.5,9,9.82,0.0,3,2023,0.0236
